date,sr_m01,sc_m01,rebar_scrap_spread,rebar_scrap_ratio
2022-12-16,666.5,387.0,279.5,1.7222222222222223
2022-12-19,665.0,385.5,279.5,1.7250324254215306
2022-12-20,661.5,381.0,280.5,1.736220472440945
2022-12-21,660.5,385.0,275.5,1.7155844155844155
2022-12-22,662.5,384.0,278.5,1.7252604166666667
2022-12-23,667.0,385.5,281.5,1.7302204928664071
2022-12-28,673.0,386.0,287.0,1.743523316062176
2022-12-29,665.5,388.0,277.5,1.7152061855670102
2022-12-30,664.93,386.41,278.5199999999999,1.7207887994617117
2023-01-03,683.0,411.5,271.5,1.6597812879708385
2023-01-04,688.0,413.5,274.5,1.663845223700121
2023-01-05,694.0,420.5,273.5,1.6504161712247325
2023-01-06,699.0,418.0,281.0,1.6722488038277512
2023-01-09,694.5,417.0,277.5,1.6654676258992809
2023-01-10,691.5,417.0,274.5,1.658273381294964
2023-01-11,690.5,419.0,271.5,1.6479713603818615
2023-01-12,685.0,418.0,267.0,1.638755980861244
2023-01-13,687.5,417.0,270.5,1.6486810551558753
2023-01-16,680.0,410.0,270.0,1.6585365853658536
2023-01-17,685.5,417.0,268.5,1.643884892086331
2023-01-18,692.5,414.5,278.0,1.6706875753920385
2023-01-19,690.5,412.0,278.5,1.675970873786408
2023-01-20,685.0,408.0,277.0,1.678921568627451
2023-01-23,681.0,408.5,272.5,1.6670746634026927
2023-01-24,685.5,414.0,271.5,1.6557971014492754
2023-01-25,691.0,414.5,276.5,1.6670687575392038
2023-01-26,691.0,414.0,277.0,1.6690821256038648
2023-01-27,690.0,414.0,276.0,1.6666666666666667
2023-01-30,688.0,413.0,275.0,1.665859564164649
2023-01-31,688.74,413.0,275.74,1.6676513317191284
2023-02-01,702.0,430.0,272.0,1.6325581395348838
2023-02-02,704.5,430.0,274.5,1.6383720930232557
2023-02-03,711.0,432.0,279.0,1.6458333333333333
2023-02-06,704.0,415.0,289.0,1.6963855421686749
2023-02-07,710.0,421.0,289.0,1.6864608076009502
2023-02-08,709.0,427.0,282.0,1.6604215456674474
2023-02-09,711.0,428.0,283.0,1.661214953271028
2023-02-10,707.0,430.0,277.0,1.6441860465116278
2023-02-13,709.5,427.0,282.5,1.661592505854801
2023-02-14,707.0,422.0,285.0,1.6753554502369667
2023-02-15,710.5,421.5,289.0,1.6856465005931198
2023-02-16,712.0,415.0,297.0,1.7156626506024095
2023-02-17,707.5,425.0,282.5,1.6647058823529413
2023-02-20,709.0,432.5,276.5,1.6393063583815028
2023-02-21,700.0,424.5,275.5,1.6489988221436984
2023-02-22,705.0,427.5,277.5,1.649122807017544
2023-02-23,709.0,433.0,276.0,1.6374133949191685
2023-02-24,699.0,428.0,271.0,1.633177570093458
2023-02-27,706.0,430.5,275.5,1.6399535423925669
2023-02-28,706.88,430.88,276.0,1.6405495729669513
2023-03-01,759.0,468.0,291.0,1.6217948717948718
2023-03-02,751.5,462.0,289.5,1.6266233766233766
2023-03-03,741.5,460.0,281.5,1.6119565217391305
2023-03-06,747.0,456.0,291.0,1.638157894736842
2023-03-07,749.0,455.0,294.0,1.646153846153846
2023-03-08,744.0,460.0,284.0,1.617391304347826
2023-03-09,749.0,463.0,286.0,1.6177105831533478
2023-03-10,754.0,458.0,296.0,1.6462882096069869
2023-03-13,747.0,456.0,291.0,1.638157894736842
2023-03-14,743.0,459.5,283.5,1.616974972796518
2023-03-15,731.0,459.5,271.5,1.590859630032644
2023-03-16,735.0,458.5,276.5,1.6030534351145038
2023-03-17,730.0,460.0,270.0,1.5869565217391304
2023-03-20,724.5,455.0,269.5,1.5923076923076922
2023-03-21,725.0,452.0,273.0,1.603982300884956
2023-03-22,720.0,450.0,270.0,1.6
2023-03-23,720.0,453.5,266.5,1.587651598676957
2023-03-24,722.5,454.5,268.0,1.5896589658965896
2023-03-27,725.0,456.0,269.0,1.5899122807017545
2023-03-28,724.0,453.5,270.5,1.5964718853362734
2023-03-29,723.0,453.5,269.5,1.5942668136714444
2023-03-30,721.5,455.0,266.5,1.5857142857142856
2023-03-31,726.93,453.0,273.92999999999995,1.6047019867549668
2023-04-03,682.0,445.0,237.0,1.5325842696629213
2023-04-04,678.5,437.0,241.5,1.5526315789473684
2023-04-05,688.0,435.0,253.0,1.5816091954022988
2023-04-06,674.0,428.5,245.5,1.572928821470245
2023-04-11,680.0,435.0,245.0,1.5632183908045978
2023-04-12,681.0,430.0,251.0,1.583720930232558
2023-04-13,680.0,424.0,256.0,1.6037735849056605
2023-04-14,680.0,428.5,251.5,1.586931155192532
2023-04-17,681.5,430.0,251.5,1.5848837209302329
2023-04-18,684.0,427.0,257.0,1.6018735362997658
2023-04-19,679.0,427.0,252.0,1.5901639344262295
2023-04-20,673.0,424.0,249.0,1.5872641509433962
2023-04-21,672.0,419.0,253.0,1.60381861575179
2023-04-24,673.0,426.5,246.5,1.577960140679953
2023-04-25,680.0,427.0,253.0,1.5925058548009368
2023-04-26,675.0,427.0,248.0,1.5807962529274004
2023-04-27,676.5,425.0,251.5,1.591764705882353
2023-04-28,675.42,424.29,251.1299999999999,1.5918829102736334
2023-05-02,615.0,389.0,226.0,1.5809768637532131
2023-05-03,622.5,392.0,230.5,1.5880102040816326
2023-05-04,621.0,377.0,244.0,1.6472148541114058
2023-05-05,615.0,373.0,242.0,1.648793565683646
2023-05-09,610.0,370.0,240.0,1.648648648648649
2023-05-10,615.0,381.0,234.0,1.6141732283464567
2023-05-11,616.0,377.0,239.0,1.63395225464191
2023-05-12,621.0,378.5,242.5,1.6406869220607665
2023-05-15,616.0,376.5,239.5,1.6361221779548474
2023-05-16,626.0,379.0,247.0,1.6517150395778364
2023-05-17,632.5,383.0,249.5,1.6514360313315928
2023-05-18,617.0,378.5,238.5,1.630118890356671
2023-05-19,614.5,378.0,236.5,1.6256613756613756
2023-05-22,621.5,378.0,243.5,1.6441798941798942
2023-05-23,622.0,378.0,244.0,1.6455026455026456
2023-05-24,620.0,378.0,242.0,1.6402116402116402
2023-05-25,620.0,379.0,241.0,1.6358839050131926
2023-05-26,625.0,380.5,244.5,1.6425755584756898
2023-05-30,621.5,379.0,242.5,1.6398416886543536
2023-05-31,623.18,379.38,243.79999999999995,1.6426274447783225
2023-06-01,610.0,384.0,226.0,1.5885416666666667
2023-06-02,610.5,385.0,225.5,1.5857142857142856
2023-06-05,614.5,388.0,226.5,1.583762886597938
2023-06-06,615.0,387.0,228.0,1.5891472868217054
2023-06-07,611.0,385.0,226.0,1.587012987012987
2023-06-08,617.5,388.0,229.5,1.5914948453608246
2023-06-09,615.5,392.0,223.5,1.5701530612244898
2023-06-12,608.0,385.0,223.0,1.5792207792207793
2023-06-13,620.5,388.5,232.0,1.5971685971685972
2023-06-14,620.5,388.5,232.0,1.5971685971685972
2023-06-15,619.5,386.0,233.5,1.604922279792746
2023-06-16,620.0,385.5,234.5,1.608300907911803
2023-06-19,607.5,384.0,223.5,1.58203125
2023-06-20,614.5,382.5,232.0,1.6065359477124184
2023-06-21,613.5,383.5,230.0,1.5997392438070404
2023-06-22,614.5,382.0,232.5,1.6086387434554974
2023-06-23,613.5,385.0,228.5,1.5935064935064935
2023-06-26,615.0,384.0,231.0,1.6015625
2023-06-27,617.5,384.0,233.5,1.6080729166666667
2023-06-28,620.5,384.5,236.0,1.6137841352405722
2023-06-29,619.0,383.5,235.5,1.6140808344198174
2023-06-30,617.98,384.18,233.8,1.608568899994794
2023-07-03,591.5,369.5,222.0,1.600811907983762
2023-07-04,593.0,371.5,221.5,1.5962314939434723
2023-07-05,588.0,370.0,218.0,1.5891891891891892
2023-07-06,594.5,371.5,223.0,1.6002691790040378
2023-07-07,580.0,375.5,204.5,1.544607190412783
2023-07-10,586.5,372.0,214.5,1.5766129032258065
2023-07-11,585.5,373.5,212.0,1.5676037483266398
2023-07-12,582.5,374.0,208.5,1.557486631016043
2023-07-13,578.0,372.5,205.5,1.5516778523489934
2023-07-14,579.5,372.0,207.5,1.5577956989247312
2023-07-17,574.5,372.0,202.5,1.5443548387096775
2023-07-18,575.0,372.0,203.0,1.5456989247311828
2023-07-19,575.0,367.0,208.0,1.5667574931880108
2023-07-20,575.5,368.0,207.5,1.5638586956521738
2023-07-21,577.0,367.5,209.5,1.5700680272108845
2023-07-24,570.0,365.0,205.0,1.5616438356164384
2023-07-25,578.5,364.0,214.5,1.5892857142857142
2023-07-26,574.5,362.5,212.0,1.5848275862068966
2023-07-27,578.5,364.5,214.0,1.587105624142661
2023-07-28,580.5,362.0,218.5,1.6035911602209945
2023-07-31,579.48,363.67,215.81,1.5934226084087222
2023-08-01,559.0,357.5,201.5,1.5636363636363635
2023-08-02,551.5,353.0,198.5,1.5623229461756374
2023-08-03,550.0,354.0,196.0,1.5536723163841808
2023-08-04,548.5,355.0,193.5,1.5450704225352112
2023-08-07,554.0,356.0,198.0,1.5561797752808988
2023-08-08,550.0,356.0,194.0,1.5449438202247192
2023-08-09,555.0,357.0,198.0,1.5546218487394958
2023-08-10,555.0,359.0,196.0,1.5459610027855153
2023-08-11,557.5,361.5,196.0,1.5421853388658369
2023-08-14,555.0,364.0,191.0,1.5247252747252746
2023-08-15,563.0,366.5,196.5,1.5361527967257844
2023-08-16,564.0,367.0,197.0,1.5367847411444142
2023-08-17,564.0,366.5,197.5,1.538881309686221
2023-08-18,562.5,367.5,195.0,1.530612244897959
2023-08-21,560.5,365.0,195.5,1.5356164383561643
2023-08-22,558.5,363.0,195.5,1.5385674931129476
2023-08-23,561.0,364.0,197.0,1.5412087912087913
2023-08-24,556.0,362.0,194.0,1.5359116022099448
2023-08-25,561.0,364.0,197.0,1.5412087912087913
2023-08-29,558.5,362.5,196.0,1.540689655172414
2023-08-30,568.5,365.5,203.0,1.5554035567715458
2023-08-31,560.41,364.16,196.24999999999991,1.5389114674868187
2023-09-01,559.0,374.5,184.5,1.4926568758344458
2023-09-04,559.5,373.0,186.5,1.5
2023-09-05,562.0,375.5,186.5,1.496671105193076
2023-09-06,559.5,374.0,185.5,1.4959893048128343
2023-09-07,560.5,373.5,187.0,1.500669344042838
2023-09-08,560.5,377.0,183.5,1.486737400530504
2023-09-11,565.0,377.0,188.0,1.4986737400530503
2023-09-12,572.0,378.0,194.0,1.5132275132275133
2023-09-13,570.0,376.5,193.5,1.5139442231075697
2023-09-14,570.5,378.0,192.5,1.5092592592592593
2023-09-15,572.5,376.0,196.5,1.5226063829787233
2023-09-18,565.0,374.0,191.0,1.5106951871657754
2023-09-19,566.0,375.0,191.0,1.5093333333333334
2023-09-20,567.0,376.0,191.0,1.5079787234042554
2023-09-21,567.0,375.0,192.0,1.512
2023-09-22,570.0,376.0,194.0,1.5159574468085106
2023-09-25,560.0,370.0,190.0,1.5135135135135136
2023-09-26,562.0,375.0,187.0,1.4986666666666666
2023-09-27,566.5,374.5,192.0,1.5126835781041388
2023-09-28,565.0,375.5,189.5,1.5046604527296938
2023-09-29,566.19,375.29,190.90000000000003,1.5086732926536812
2023-10-02,569.0,372.0,197.0,1.5295698924731185
2023-10-03,570.0,371.5,198.5,1.5343203230148048
2023-10-04,572.0,370.0,202.0,1.545945945945946
2023-10-05,569.5,369.0,200.5,1.543360433604336
2023-10-06,571.0,369.0,202.0,1.5474254742547426
2023-10-09,573.0,369.0,204.0,1.5528455284552845
2023-10-10,567.0,367.0,200.0,1.5449591280653951
2023-10-11,567.0,368.0,199.0,1.5407608695652173
2023-10-12,562.0,366.5,195.5,1.5334242837653478
2023-10-13,560.0,365.0,195.0,1.5342465753424657
2023-10-16,560.5,364.0,196.5,1.539835164835165
2023-10-17,556.5,364.0,192.5,1.5288461538461535
2023-10-18,560.0,363.0,197.0,1.5426997245179064
2023-10-19,558.0,363.0,195.0,1.537190082644628
2023-10-20,557.0,360.0,197.0,1.5472222222222225
2023-10-23,554.5,359.5,195.0,1.5424200278164115
2023-10-24,553.0,359.0,194.0,1.5403899721448469
2023-10-25,555.0,360.5,194.5,1.5395284327323162
2023-10-26,559.0,364.5,194.5,1.53360768175583
2023-10-27,561.0,359.0,202.0,1.5626740947075208
2023-10-30,555.0,361.5,193.5,1.5352697095435686
2023-10-31,556.82,360.95,195.8700000000001,1.5426513367502426
2023-11-01,565.0,377.0,188.0,1.4986737400530503
2023-11-02,560.0,372.0,188.0,1.5053763440860215
2023-11-03,559.5,378.0,181.5,1.4801587301587302
2023-11-06,562.0,376.0,186.0,1.49468085106383
2023-11-07,567.0,375.0,192.0,1.512
2023-11-08,569.0,382.0,187.0,1.4895287958115184
2023-11-09,565.0,381.5,183.5,1.4809960681520316
2023-11-10,567.0,382.0,185.0,1.4842931937172774
2023-11-13,565.0,382.5,182.5,1.477124183006536
2023-11-14,569.0,384.0,185.0,1.4817708333333333
2023-11-15,565.5,385.0,180.5,1.4688311688311688
2023-11-16,566.0,383.0,183.0,1.4778067885117494
2023-11-17,566.0,383.5,182.5,1.4758800521512383
2023-11-20,566.0,384.0,182.0,1.4739583333333333
2023-11-21,566.0,385.0,181.0,1.4701298701298702
2023-11-22,570.0,384.0,186.0,1.484375
2023-11-23,570.0,385.0,185.0,1.4805194805194806
2023-11-24,569.5,381.5,188.0,1.4927916120576672
2023-11-27,568.5,383.0,185.5,1.4843342036553524
2023-11-28,568.5,381.0,187.5,1.4921259842519683
2023-11-29,573.0,384.5,188.5,1.490247074122237
2023-11-30,569.32,382.64,186.6800000000001,1.4878737194229563
2023-12-01,599.0,411.5,187.5,1.4556500607533414
2023-12-04,603.0,425.0,178.0,1.4188235294117648
2023-12-05,599.0,423.0,176.0,1.4160756501182032
2023-12-06,608.0,427.0,181.0,1.423887587822014
2023-12-07,608.0,430.0,178.0,1.413953488372093
2023-12-08,609.0,430.0,179.0,1.416279069767442
2023-12-11,607.0,424.0,183.0,1.4316037735849056
2023-12-12,605.0,422.0,183.0,1.433649289099526
2023-12-13,604.5,420.5,184.0,1.4375743162901309
2023-12-14,605.0,424.5,180.5,1.425206124852768
2023-12-15,600.0,422.5,177.5,1.4201183431952662
2023-12-18,604.5,420.0,184.5,1.4392857142857145
2023-12-19,600.5,422.0,178.5,1.4229857819905214
2023-12-20,604.5,422.5,182.0,1.4307692307692308
2023-12-21,599.5,423.5,176.0,1.4155844155844155
2023-12-22,598.0,423.5,174.5,1.412042502951594
2023-12-27,601.5,424.5,177.0,1.4169611307420495
2023-12-28,604.0,421.5,182.5,1.4329774614472124
2023-12-29,600.71,421.32,179.39000000000004,1.425780879141745
2024-01-02,597.5,411.0,186.5,1.4537712895377128
2024-01-03,595.0,413.0,182.0,1.4406779661016949
2024-01-04,596.0,418.5,177.5,1.4241338112305857
2024-01-05,594.5,417.0,177.5,1.4256594724220624
2024-01-08,602.0,420.0,182.0,1.4333333333333331
2024-01-09,600.0,418.0,182.0,1.4354066985645932
2024-01-10,599.0,415.0,184.0,1.4433734939759035
2024-01-11,602.5,417.0,185.5,1.4448441247002397
2024-01-12,598.0,414.0,184.0,1.4444444444444444
2024-01-15,601.0,419.0,182.0,1.4343675417661097
2024-01-16,599.5,419.5,180.0,1.429082240762813
2024-01-17,605.0,416.0,189.0,1.4543269230769231
2024-01-18,605.5,415.0,190.5,1.459036144578313
2024-01-19,602.0,418.0,184.0,1.440191387559809
2024-01-22,606.0,419.5,186.5,1.444576877234803
2024-01-23,610.0,420.0,190.0,1.4523809523809523
2024-01-24,613.0,420.5,192.5,1.4577883472057076
2024-01-25,610.0,421.0,189.0,1.4489311163895486
2024-01-26,608.5,421.0,187.5,1.4453681710213775
2024-01-29,613.0,421.5,191.5,1.454329774614472
2024-01-30,608.5,420.5,188.0,1.4470868014268727
2024-01-31,609.23,421.19,188.04,1.4464493459008998
2024-02-01,619.5,419.5,200.0,1.4767580452920144
2024-02-02,615.0,420.5,194.5,1.4625445897740783
2024-02-05,616.0,420.0,196.0,1.4666666666666666
2024-02-06,613.5,417.0,196.5,1.4712230215827338
2024-02-07,610.0,416.0,194.0,1.4663461538461535
2024-02-08,613.0,416.0,197.0,1.4735576923076923
2024-02-09,606.5,417.0,189.5,1.4544364508393286
2024-02-12,607.0,416.5,190.5,1.4573829531812723
2024-02-13,608.0,416.5,191.5,1.4597839135654262
2024-02-14,606.5,416.0,190.5,1.4579326923076923
2024-02-15,605.5,416.0,189.5,1.4555288461538465
2024-02-16,609.5,417.0,192.5,1.461630695443645
2024-02-19,608.5,416.0,192.5,1.4627403846153846
2024-02-20,607.0,415.5,191.5,1.460890493381468
2024-02-21,606.5,412.5,194.0,1.4703030303030302
2024-02-22,605.0,417.0,188.0,1.4508393285371703
2024-02-23,610.0,414.5,195.5,1.4716525934861278
2024-02-26,605.5,415.0,190.5,1.459036144578313
2024-02-27,607.0,414.5,192.5,1.4644149577804584
2024-02-28,605.0,413.0,192.0,1.4648910411622276
2024-02-29,607.69,413.37,194.32000000000005,1.470087330962576
2024-03-01,585.0,386.0,199.0,1.5155440414507773
2024-03-04,578.5,372.0,206.5,1.5551075268817205
2024-03-05,569.0,369.0,200.0,1.5420054200542006
2024-03-06,580.5,372.0,208.5,1.560483870967742
2024-03-07,577.0,379.0,198.0,1.5224274406332454
2024-03-08,578.5,383.0,195.5,1.510443864229765
2024-03-11,574.0,374.0,200.0,1.53475935828877
2024-03-12,574.0,383.0,191.0,1.498694516971279
2024-03-13,580.5,379.5,201.0,1.5296442687747036
2024-03-14,574.0,381.5,192.5,1.5045871559633028
2024-03-15,576.5,378.5,198.0,1.523117569352708
2024-03-18,573.0,381.5,191.5,1.5019659239842726
2024-03-19,582.0,383.0,199.0,1.5195822454308094
2024-03-20,583.5,383.0,200.5,1.5234986945169713
2024-03-21,583.0,382.5,200.5,1.5241830065359476
2024-03-22,583.0,381.5,201.5,1.528178243774574
2024-03-25,583.0,383.5,199.5,1.5202086049543675
2024-03-26,584.5,383.0,201.5,1.5261096605744124
2024-03-27,588.5,385.0,203.5,1.5285714285714285
2024-03-28,589.0,382.06,206.94,1.541642673925561
2024-04-02,596.0,387.0,209.0,1.5400516795865633
2024-04-03,588.5,384.5,204.0,1.5305591677503252
2024-04-04,585.0,380.0,205.0,1.5394736842105263
2024-04-05,580.0,381.5,198.5,1.5203145478374835
2024-04-08,581.0,387.0,194.0,1.5012919896640826
2024-04-09,580.5,383.0,197.5,1.5156657963446476
2024-04-10,582.0,383.5,198.5,1.517601043024772
2024-04-11,580.5,385.0,195.5,1.5077922077922077
2024-04-12,578.5,385.5,193.0,1.5006485084306096
2024-04-15,584.0,388.5,195.5,1.5032175032175032
2024-04-16,582.5,385.0,197.5,1.5129870129870129
2024-04-17,578.5,390.0,188.5,1.4833333333333334
2024-04-18,578.5,390.5,188.0,1.4814340588988475
2024-04-19,579.0,388.0,191.0,1.4922680412371134
2024-04-22,579.5,386.0,193.5,1.5012953367875648
2024-04-23,581.0,386.5,194.5,1.5032341526520052
2024-04-24,579.5,387.5,192.0,1.495483870967742
2024-04-25,579.5,386.5,193.0,1.499353169469599
2024-04-26,579.5,385.5,194.0,1.503242542153048
2024-04-29,587.0,385.0,202.0,1.5246753246753246
2024-04-30,587.83,384.79,203.04,1.5276644403440838
2024-05-01,583.5,384.0,199.5,1.51953125
2024-05-02,586.0,382.0,204.0,1.5340314136125657
2024-05-03,588.5,384.0,204.5,1.5325520833333333
2024-05-07,584.0,382.5,201.5,1.526797385620915
2024-05-08,579.0,379.0,200.0,1.5277044854881263
2024-05-09,576.0,380.0,196.0,1.5157894736842106
2024-05-10,582.5,380.0,202.5,1.5328947368421053
2024-05-13,585.0,380.0,205.0,1.5394736842105263
2024-05-14,583.5,381.5,202.0,1.5294888597640892
2024-05-15,582.5,382.0,200.5,1.524869109947644
2024-05-16,585.0,381.5,203.5,1.5334207077326345
2024-05-17,582.5,382.5,200.0,1.522875816993464
2024-05-20,581.0,381.5,199.5,1.5229357798165135
2024-05-21,580.0,382.0,198.0,1.5183246073298429
2024-05-22,579.0,381.5,197.5,1.5176933158584536
2024-05-23,575.0,379.5,195.5,1.5151515151515151
2024-05-24,575.0,381.0,194.0,1.5091863517060369
2024-05-28,576.0,380.5,195.5,1.513797634691196
2024-05-29,572.5,383.0,189.5,1.4947780678851177
2024-05-30,580.0,381.0,199.0,1.5223097112860893
2024-05-31,579.88,380.9,198.98,1.522394329220268
2024-06-03,572.0,378.0,194.0,1.5132275132275133
2024-06-04,572.5,379.0,193.5,1.5105540897097625
2024-06-05,572.5,380.0,192.5,1.506578947368421
2024-06-06,570.0,383.0,187.0,1.4882506527415145
2024-06-07,575.5,382.5,193.0,1.5045751633986928
2024-06-10,575.5,381.5,194.0,1.508519003931848
2024-06-11,572.5,378.0,194.5,1.5145502645502646
2024-06-12,575.0,381.0,194.0,1.5091863517060369
2024-06-13,575.5,378.5,197.0,1.5204755614266845
2024-06-14,577.5,382.5,195.0,1.5098039215686274
2024-06-17,576.0,382.5,193.5,1.5058823529411764
2024-06-18,577.5,384.0,193.5,1.50390625
2024-06-19,575.5,384.0,191.5,1.4986979166666667
2024-06-20,575.0,383.5,191.5,1.4993481095176011
2024-06-21,573.0,382.0,191.0,1.5
2024-06-24,572.5,382.5,190.0,1.4967320261437909
2024-06-25,572.5,382.0,190.5,1.4986910994764395
2024-06-26,578.5,384.0,194.5,1.5065104166666667
2024-06-27,577.0,384.5,192.5,1.5006501950585176
2024-06-28,577.0,384.99,192.01,1.4987402270188837
2024-07-01,578.5,390.0,188.5,1.4833333333333334
2024-07-02,581.0,389.5,191.5,1.491655969191271
2024-07-03,583.0,389.0,194.0,1.4987146529562982
2024-07-04,584.0,390.5,193.5,1.4955185659411012
2024-07-05,579.5,390.0,189.5,1.485897435897436
2024-07-08,576.5,388.0,188.5,1.4858247422680413
2024-07-09,577.5,387.0,190.5,1.492248062015504
2024-07-10,575.5,388.0,187.5,1.4832474226804124
2024-07-11,575.0,389.5,185.5,1.4762516046213094
2024-07-12,575.5,389.5,186.0,1.4775353016688062
2024-07-15,573.5,390.0,183.5,1.4705128205128206
2024-07-16,573.0,388.0,185.0,1.4768041237113405
2024-07-17,573.0,389.0,184.0,1.4730077120822622
2024-07-18,571.0,389.0,182.0,1.467866323907455
2024-07-19,575.0,390.0,185.0,1.4743589743589745
2024-07-22,574.5,388.0,186.5,1.4806701030927836
2024-07-23,570.0,387.5,182.5,1.470967741935484
2024-07-24,573.0,387.5,185.5,1.4787096774193549
2024-07-25,577.0,389.0,188.0,1.4832904884318765
2024-07-26,577.5,387.5,190.0,1.4903225806451612
2024-07-29,579.0,386.0,193.0,1.5
2024-07-30,574.5,386.0,188.5,1.488341968911917
2024-07-31,577.07,389.54,187.53000000000003,1.481413975458233
2024-08-01,571.5,380.5,191.0,1.5019710906701709
2024-08-02,570.0,379.0,191.0,1.5039577836411608
2024-08-05,572.5,381.5,191.0,1.5006553079947575
2024-08-06,574.5,382.5,192.0,1.5019607843137257
2024-08-07,571.0,377.0,194.0,1.5145888594164456
2024-08-08,571.0,376.0,195.0,1.5186170212765957
2024-08-09,570.5,374.5,196.0,1.5233644859813085
2024-08-12,574.0,375.0,199.0,1.5306666666666666
2024-08-13,571.5,373.5,198.0,1.5301204819277108
2024-08-14,570.0,373.5,196.5,1.5261044176706828
2024-08-15,571.5,373.0,198.5,1.532171581769437
2024-08-16,565.5,372.0,193.5,1.5201612903225807
2024-08-19,568.5,373.5,195.0,1.522088353413655
2024-08-20,569.5,372.0,197.5,1.5309139784946235
2024-08-21,569.0,372.5,196.5,1.52751677852349
2024-08-22,568.0,371.0,197.0,1.5309973045822105
2024-08-23,562.5,370.0,192.5,1.5202702702702702
2024-08-27,568.0,374.5,193.5,1.5166889185580774
2024-08-28,568.0,373.0,195.0,1.522788203753351
2024-08-29,570.5,374.0,196.5,1.5254010695187166
2024-08-30,572.12,372.42,199.7,1.536222544439074
2024-09-02,569.0,364.0,205.0,1.5631868131868132
2024-09-03,569.0,360.0,209.0,1.5805555555555555
2024-09-04,573.0,366.0,207.0,1.5655737704918034
2024-09-05,574.5,368.0,206.5,1.5611413043478262
2024-09-06,575.5,368.0,207.5,1.5638586956521738
2024-09-09,575.5,368.5,207.0,1.561736770691995
2024-09-10,575.0,369.0,206.0,1.5582655826558265
2024-09-11,578.5,369.5,209.0,1.5656292286874154
2024-09-12,577.0,369.0,208.0,1.5636856368563683
2024-09-13,580.0,371.0,209.0,1.5633423180592991
2024-09-16,580.5,370.0,210.5,1.568918918918919
2024-09-17,577.0,368.5,208.5,1.5658073270013568
2024-09-18,577.0,371.5,205.5,1.5531628532974429
2024-09-19,578.0,370.0,208.0,1.5621621621621622
2024-09-20,577.0,368.5,208.5,1.5658073270013568
2024-09-23,578.0,368.0,210.0,1.5706521739130437
2024-09-24,578.0,369.0,209.0,1.5663956639566397
2024-09-25,579.0,369.5,209.5,1.566982408660352
2024-09-26,582.0,370.0,212.0,1.572972972972973
2024-09-27,581.0,371.0,210.0,1.5660377358490567
2024-09-30,579.17,368.39,210.77999999999997,1.5721653682238932
2024-10-01,589.0,386.0,203.0,1.5259067357512954
2024-10-02,586.0,388.0,198.0,1.5103092783505154
2024-10-03,599.0,391.0,208.0,1.5319693094629157
2024-10-04,605.5,395.0,210.5,1.5329113924050632
2024-10-07,609.0,402.0,207.0,1.5149253731343284
2024-10-08,599.0,388.0,211.0,1.5438144329896908
2024-10-09,599.5,385.0,214.5,1.5571428571428572
2024-10-10,599.5,381.0,218.5,1.573490813648294
2024-10-11,595.5,383.5,212.0,1.5528031290743156
2024-10-14,595.0,382.0,213.0,1.557591623036649
2024-10-15,595.5,377.0,218.5,1.5795755968169762
2024-10-16,593.0,375.0,218.0,1.5813333333333333
2024-10-17,592.5,373.5,219.0,1.5863453815261044
2024-10-18,592.5,375.5,217.0,1.577896138482024
2024-10-21,592.5,376.5,216.0,1.5737051792828685
2024-10-22,589.5,375.5,214.0,1.569906790945406
2024-10-23,588.0,374.0,214.0,1.572192513368984
2024-10-24,592.5,375.5,217.0,1.577896138482024
2024-10-25,595.5,375.5,220.0,1.5858854860186418
2024-10-28,595.0,373.5,221.5,1.5930388219544849
2024-10-29,593.5,374.5,219.0,1.5847797062750333
2024-10-30,592.0,375.0,217.0,1.5786666666666669
2024-10-31,594.09,374.34,219.75000000000009,1.5870331783939735
2024-11-01,594.0,375.0,219.0,1.584
2024-11-04,596.0,375.0,221.0,1.5893333333333333
2024-11-05,597.5,375.0,222.5,1.5933333333333333
2024-11-06,596.5,376.5,220.0,1.5843293492695882
2024-11-07,594.0,374.0,220.0,1.588235294117647
2024-11-08,590.0,370.0,220.0,1.5945945945945943
2024-11-11,585.0,366.5,218.5,1.5961800818553888
2024-11-12,588.0,365.0,223.0,1.610958904109589
2024-11-13,586.5,363.0,223.5,1.615702479338843
2024-11-14,587.0,362.5,224.5,1.6193103448275863
2024-11-15,586.0,361.5,224.5,1.6210235131396955
2024-11-18,581.5,362.5,219.0,1.6041379310344828
2024-11-19,581.0,359.5,221.5,1.616133518776078
2024-11-20,577.0,357.0,220.0,1.6162464985994398
2024-11-21,578.5,354.0,224.5,1.634180790960452
2024-11-22,578.5,352.0,226.5,1.6434659090909092
2024-11-25,578.5,353.5,225.0,1.6364922206506365
2024-11-26,576.5,354.0,222.5,1.6285310734463276
2024-11-27,576.5,354.0,222.5,1.6285310734463276
2024-11-28,576.5,354.0,222.5,1.6285310734463276
2024-11-29,578.52,353.4,225.12,1.637011884550085
2024-12-02,566.0,341.5,224.5,1.657393850658858
2024-12-03,566.5,342.0,224.5,1.6564327485380117
2024-12-04,563.0,339.0,224.0,1.6607669616519174
2024-12-05,563.5,338.0,225.5,1.6671597633136097
2024-12-06,563.0,338.0,225.0,1.665680473372781
2024-12-09,561.0,338.0,223.0,1.6597633136094674
2024-12-10,558.5,342.2,216.3,1.6320864991233195
2024-12-11,557.0,342.0,215.0,1.628654970760234
