serie_id,fecha,valor,fecha_descarga
SF43783,2015-09-30,3.325,2025-09-28 17:48:55.989094
SF43783,2015-10-01,3.3225,2025-09-28 17:48:55.989094
SF43783,2015-10-02,3.3247,2025-09-28 17:48:55.989094
SF43783,2015-10-05,3.3125,2025-09-28 17:48:55.989094
SF43783,2015-10-06,3.31,2025-09-28 17:48:55.989094
SF43783,2015-10-07,3.3134,2025-09-28 17:48:55.989094
SF43783,2015-10-08,3.305,2025-09-28 17:48:55.989094
SF43783,2015-10-09,3.3106,2025-09-28 17:48:55.989094
SF43783,2015-10-12,3.31,2025-09-28 17:48:55.989094
SF43783,2015-10-13,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-10-14,3.305,2025-09-28 17:48:55.989094
SF43783,2015-10-15,3.3,2025-09-28 17:48:55.989094
SF43783,2015-10-16,3.3,2025-09-28 17:48:55.989094
SF43783,2015-10-19,3.308,2025-09-28 17:48:55.989094
SF43783,2015-10-20,3.31,2025-09-28 17:48:55.989094
SF43783,2015-10-21,3.3,2025-09-28 17:48:55.989094
SF43783,2015-10-22,3.3,2025-09-28 17:48:55.989094
SF43783,2015-10-23,3.2925,2025-09-28 17:48:55.989094
SF43783,2015-10-26,3.29,2025-09-28 17:48:55.989094
SF43783,2015-10-27,3.29,2025-09-28 17:48:55.989094
SF43783,2015-10-28,3.3037,2025-09-28 17:48:55.989094
SF43783,2015-10-29,3.3,2025-09-28 17:48:55.989094
SF43783,2015-10-30,3.3,2025-09-28 17:48:55.989094
SF43783,2015-11-03,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-11-04,3.3,2025-09-28 17:48:55.989094
SF43783,2015-11-05,3.3005,2025-09-28 17:48:55.989094
SF43783,2015-11-06,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-11-09,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-11-10,3.3099,2025-09-28 17:48:55.989094
SF43783,2015-11-11,3.315,2025-09-28 17:48:55.989094
SF43783,2015-11-12,3.31,2025-09-28 17:48:55.989094
SF43783,2015-11-13,3.32,2025-09-28 17:48:55.989094
SF43783,2015-11-17,3.326,2025-09-28 17:48:55.989094
SF43783,2015-11-18,3.3225,2025-09-28 17:48:55.989094
SF43783,2015-11-19,3.3318,2025-09-28 17:48:55.989094
SF43783,2015-11-20,3.3225,2025-09-28 17:48:55.989094
SF43783,2015-11-23,3.3325,2025-09-28 17:48:55.989094
SF43783,2015-11-24,3.326,2025-09-28 17:48:55.989094
SF43783,2015-11-25,3.33,2025-09-28 17:48:55.989094
SF43783,2015-11-26,3.323,2025-09-28 17:48:55.989094
SF43783,2015-11-27,3.315,2025-09-28 17:48:55.989094
SF43783,2015-11-30,3.3175,2025-09-28 17:48:55.989094
SF43783,2015-12-01,3.3116,2025-09-28 17:48:55.989094
SF43783,2015-12-02,3.325,2025-09-28 17:48:55.989094
SF43783,2015-12-03,3.3358,2025-09-28 17:48:55.989094
SF43783,2015-12-04,3.34,2025-09-28 17:48:55.989094
SF43783,2015-12-07,3.33,2025-09-28 17:48:55.989094
SF43783,2015-12-08,3.34,2025-09-28 17:48:55.989094
SF43783,2015-12-09,3.35,2025-09-28 17:48:55.989094
SF43783,2015-12-10,3.36,2025-09-28 17:48:55.989094
SF43783,2015-12-11,3.3525,2025-09-28 17:48:55.989094
SF43783,2015-12-14,3.3555,2025-09-28 17:48:55.989094
SF43783,2015-12-15,3.34,2025-09-28 17:48:55.989094
SF43783,2015-12-16,3.3621,2025-09-28 17:48:55.989094
SF43783,2015-12-17,3.3825,2025-09-28 17:48:55.989094
SF43783,2015-12-18,3.425,2025-09-28 17:48:55.989094
SF43783,2015-12-21,3.4715,2025-09-28 17:48:55.989094
SF43783,2015-12-22,3.5042,2025-09-28 17:48:55.989094
SF43783,2015-12-23,3.53,2025-09-28 17:48:55.989094
SF43783,2015-12-24,3.5316,2025-09-28 17:48:55.989094
SF43783,2015-12-28,3.535,2025-09-28 17:48:55.989094
SF43783,2015-12-29,3.5505,2025-09-28 17:48:55.989094
SF43783,2015-12-30,3.5525,2025-09-28 17:48:55.989094
SF43783,2015-12-31,3.5475,2025-09-28 17:48:55.989094
SF43783,2016-01-04,3.555,2025-09-28 17:48:55.989094
SF43783,2016-01-05,3.5575,2025-09-28 17:48:55.989094
SF43783,2016-01-06,3.554,2025-09-28 17:48:55.989094
SF43783,2016-01-07,3.56,2025-09-28 17:48:55.989094
SF43783,2016-01-08,3.56,2025-09-28 17:48:55.989094
SF43783,2016-01-11,3.5545,2025-09-28 17:48:55.989094
SF43783,2016-01-12,3.5539,2025-09-28 17:48:55.989094
SF43783,2016-01-13,3.5505,2025-09-28 17:48:55.989094
SF43783,2016-01-14,3.5579,2025-09-28 17:48:55.989094
SF43783,2016-01-15,3.5543,2025-09-28 17:48:55.989094
SF43783,2016-01-18,3.5547,2025-09-28 17:48:55.989094
SF43783,2016-01-19,3.5598,2025-09-28 17:48:55.989094
SF43783,2016-01-20,3.5551,2025-09-28 17:48:55.989094
SF43783,2016-01-21,3.554,2025-09-28 17:48:55.989094
SF43783,2016-01-22,3.56,2025-09-28 17:48:55.989094
SF43783,2016-01-25,3.5545,2025-09-28 17:48:55.989094
SF43783,2016-01-26,3.56,2025-09-28 17:48:55.989094
SF43783,2016-01-27,3.561,2025-09-28 17:48:55.989094
SF43783,2016-01-28,3.56,2025-09-28 17:48:55.989094
SF43783,2016-01-29,3.5551,2025-09-28 17:48:55.989094
SF43783,2016-02-02,3.557,2025-09-28 17:48:55.989094
SF43783,2016-02-03,3.555,2025-09-28 17:48:55.989094
SF43783,2016-02-04,3.5588,2025-09-28 17:48:55.989094
SF43783,2016-02-05,3.56,2025-09-28 17:48:55.989094
SF43783,2016-02-08,3.5616,2025-09-28 17:48:55.989094
SF43783,2016-02-09,3.558,2025-09-28 17:48:55.989094
SF43783,2016-02-10,3.5598,2025-09-28 17:48:55.989094
SF43783,2016-02-11,3.5541,2025-09-28 17:48:55.989094
SF43783,2016-02-12,3.555,2025-09-28 17:48:55.989094
SF43783,2016-02-15,3.5476,2025-09-28 17:48:55.989094
SF43783,2016-02-16,3.5483,2025-09-28 17:48:55.989094
SF43783,2016-02-17,3.5543,2025-09-28 17:48:55.989094
