date,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,commodity,year,month,fecha_procesamiento,front_month,back_month,contango_3m,contango_6m,spread_m1_m2,spread_m1_m3
2024-07-02,581.0,584.5,586.5,590.0,591.0,593.0,590.0,595.0,593.0,593.0,593.0,593.5,593.0,593.0,593.0,SR,2024,7,2025-09-28 18:14:15.994359,581.0,586.5,0.95,2.07,3.5,5.5
2024-07-03,583.0,590.5,592.5,595.0,595.5,596.5,597.5,596.0,595.0,594.5,594.5,594.5,594.5,594.5,594.5,SR,2024,7,2025-09-28 18:14:15.994359,583.0,592.5,1.63,2.32,7.5,9.5
2024-07-04,584.0,590.0,592.0,595.0,595.5,596.0,603.0,603.5,595.0,595.0,595.0,595.0,595.0,595.0,595.0,SR,2024,7,2025-09-28 18:14:15.994359,584.0,592.0,1.37,2.05,6.0,8.0
2024-07-05,579.5,589.5,591.5,594.0,594.0,594.0,600.0,598.0,600.0,597.5,595.0,595.0,595.0,595.0,595.0,SR,2024,7,2025-09-28 18:14:15.994359,579.5,591.5,2.07,2.5,10.0,12.0
2024-07-08,576.5,582.5,585.5,591.0,592.0,593.0,594.5,595.0,596.0,596.0,594.0,595.5,596.5,596.5,596.5,SR,2024,7,2025-09-28 18:14:15.994359,576.5,585.5,1.56,2.86,6.0,9.0
2024-07-09,577.5,584.0,587.5,592.5,593.0,594.0,595.5,596.0,596.0,596.0,596.5,594.5,594.0,594.0,594.0,SR,2024,7,2025-09-28 18:14:15.994359,577.5,587.5,1.73,2.86,6.5,10.0
2024-07-10,575.5,582.0,586.5,591.5,594.0,594.5,598.5,598.5,597.0,597.0,594.5,595.0,594.5,594.5,594.5,SR,2024,7,2025-09-28 18:14:15.994359,575.5,586.5,1.91,3.3,6.5,11.0
2024-07-11,575.0,580.5,585.0,590.5,592.5,593.0,596.5,598.5,596.0,596.0,595.5,595.5,595.5,595.5,595.5,SR,2024,7,2025-09-28 18:14:15.994359,575.0,585.0,1.74,3.13,5.5,10.0
2024-07-12,575.5,580.0,584.0,589.5,592.5,592.5,595.5,597.0,595.5,595.5,595.5,594.5,594.5,594.5,594.5,SR,2024,7,2025-09-28 18:14:15.994359,575.5,584.0,1.48,2.95,4.5,8.5
2024-07-15,573.5,579.5,584.0,589.0,591.5,592.5,601.0,599.5,597.0,597.0,597.0,596.0,597.0,596.5,596.5,SR,2024,7,2025-09-28 18:14:15.994359,573.5,584.0,1.83,3.31,6.0,10.5
2024-07-16,573.0,579.0,584.0,589.0,591.0,592.5,602.0,601.5,596.5,596.5,596.5,595.0,595.0,595.0,595.0,SR,2024,7,2025-09-28 18:14:15.994359,573.0,584.0,1.92,3.4,6.0,11.0
2024-07-17,573.0,579.0,583.5,589.0,591.5,592.5,602.0,602.5,597.0,597.0,597.0,595.5,596.0,595.0,595.0,SR,2024,7,2025-09-28 18:14:15.994359,573.0,583.5,1.83,3.4,6.0,10.5
2024-07-18,571.0,578.5,583.0,588.5,590.5,592.0,601.0,601.0,597.0,597.0,596.0,595.5,595.5,595.5,595.5,SR,2024,7,2025-09-28 18:14:15.994359,571.0,583.0,2.1,3.68,7.5,12.0
2024-07-19,575.0,577.5,583.0,587.5,590.0,591.0,596.5,596.5,598.0,598.0,598.0,597.0,597.0,597.0,597.0,SR,2024,7,2025-09-28 18:14:15.994359,575.0,583.0,1.39,2.78,2.5,8.0
2024-07-22,574.5,576.0,581.5,586.0,588.5,590.0,595.5,595.0,594.5,594.5,595.5,595.0,595.5,595.5,595.5,SR,2024,7,2025-09-28 18:14:15.994359,574.5,581.5,1.22,2.7,1.5,7.0
2024-07-23,570.0,576.0,581.5,584.0,586.5,587.5,591.5,592.0,591.5,591.5,591.5,591.5,591.5,591.5,591.5,SR,2024,7,2025-09-28 18:14:15.994359,570.0,581.5,2.02,3.07,6.0,11.5
2024-07-24,573.0,572.0,577.0,582.0,585.5,585.5,594.0,594.5,593.5,593.5,594.0,594.0,594.0,594.0,594.0,SR,2024,7,2025-09-28 18:14:15.994359,573.0,577.0,0.7,2.18,-1.0,4.0
2024-07-25,577.0,574.5,579.0,582.5,585.5,588.0,590.0,591.5,592.0,592.0,593.0,593.0,593.0,593.0,593.0,SR,2024,7,2025-09-28 18:14:15.994359,577.0,579.0,0.35,1.91,-2.5,2.0
2024-07-26,577.5,574.5,578.5,582.0,584.5,586.5,589.0,591.0,593.5,594.0,594.5,592.5,594.5,595.0,595.0,SR,2024,7,2025-09-28 18:14:15.994359,577.5,578.5,0.17,1.56,-3.0,1.0
2024-07-29,579.0,575.5,578.5,581.0,584.0,586.0,592.5,593.0,591.5,592.5,593.5,593.5,593.5,593.5,593.5,SR,2024,7,2025-09-28 18:14:15.994359,579.0,578.5,-0.09,1.21,-3.5,-0.5
2024-07-30,574.5,571.46,572.5,575.5,576.0,579.5,588.5,589.5,591.5,592.0,592.5,593.5,593.5,593.5,593.5,SR,2024,7,2025-09-28 18:14:15.994359,574.5,572.5,-0.35,0.87,-3.0399999999999636,-2.0
2024-07-31,577.07,577.5,577.0,579.5,581.5,582.0,588.5,589.5,589.5,590.0,590.5,592.0,592.0,592.0,592.0,SR,2024,7,2025-09-28 18:14:15.994359,577.07,577.0,-0.01,0.85,0.42999999999995,-0.07000000000005002
2024-08-01,571.5,573.0,576.5,577.5,579.0,589.5,591.0,591.5,592.5,593.5,593.5,593.5,593.5,593.5,593.5,SR,2024,8,2025-09-28 18:14:15.994359,571.5,576.5,0.87,3.15,1.5,5.0
2024-08-02,570.0,574.5,573.0,575.0,577.0,586.0,590.0,591.5,592.5,593.5,593.5,594.0,594.5,597.0,597.0,SR,2024,8,2025-09-28 18:14:15.994359,570.0,573.0,0.53,2.81,4.5,3.0
2024-08-05,572.5,573.5,575.5,577.5,579.5,582.0,588.5,590.0,590.0,591.0,591.0,591.5,592.0,592.5,592.5,SR,2024,8,2025-09-28 18:14:15.994359,572.5,575.5,0.52,1.66,1.0,3.0
2024-08-06,574.5,573.5,575.5,578.5,579.0,583.5,587.5,589.0,592.5,593.5,593.5,593.5,593.5,593.5,593.5,SR,2024,8,2025-09-28 18:14:15.994359,574.5,575.5,0.17,1.57,-1.0,1.0
2024-08-07,571.0,571.5,572.0,575.0,578.5,582.5,583.5,584.5,585.0,586.0,586.0,586.0,593.5,595.0,595.0,SR,2024,8,2025-09-28 18:14:15.994359,571.0,572.0,0.18,2.01,0.5,1.0
2024-08-08,571.0,570.0,571.0,572.5,574.0,578.5,581.5,583.5,585.0,591.0,591.5,593.5,594.0,595.5,595.5,SR,2024,8,2025-09-28 18:14:15.994359,571.0,571.0,0.0,1.31,-1.0,0.0
2024-08-09,570.5,569.0,571.5,573.0,574.0,578.0,581.5,584.0,585.5,588.5,589.5,591.0,591.5,590.5,590.5,SR,2024,8,2025-09-28 18:14:15.994359,570.5,571.5,0.18,1.31,-1.5,1.0
2024-08-12,574.0,570.5,572.0,573.0,574.0,577.0,580.0,581.5,583.5,586.0,587.5,589.5,591.0,590.0,590.0,SR,2024,8,2025-09-28 18:14:15.994359,574.0,572.0,-0.35,0.52,-3.5,-2.0
2024-08-13,571.5,565.0,567.0,569.0,572.5,573.0,579.5,581.5,583.0,585.5,587.5,589.5,591.0,589.5,589.5,SR,2024,8,2025-09-28 18:14:15.994359,571.5,567.0,-0.79,0.26,-6.5,-4.5
2024-08-14,570.0,561.0,561.5,563.5,567.0,571.0,576.0,577.5,579.0,581.0,583.5,582.0,583.0,583.5,583.5,SR,2024,8,2025-09-28 18:14:15.994359,570.0,561.5,-1.49,0.18,-9.0,-8.5
2024-08-15,571.5,560.0,562.0,563.0,565.0,574.0,574.5,577.5,579.0,581.0,583.5,582.0,583.0,583.5,583.5,SR,2024,8,2025-09-28 18:14:15.994359,571.5,562.0,-1.66,0.44,-11.5,-9.5
2024-08-16,565.5,559.0,560.0,560.0,566.5,573.5,575.5,578.0,580.0,581.5,584.0,585.5,586.5,583.5,583.5,SR,2024,8,2025-09-28 18:14:15.994359,565.5,560.0,-0.97,1.41,-6.5,-5.5
2024-08-19,568.5,565.0,565.0,565.5,570.0,575.0,576.0,578.5,580.0,582.5,586.0,589.5,590.5,590.5,590.5,SR,2024,8,2025-09-28 18:14:15.994359,568.5,565.0,-0.62,1.14,-3.5,-3.5
2024-08-20,569.5,563.5,564.5,565.5,568.0,573.0,575.0,578.5,580.0,582.5,586.0,589.5,590.5,590.5,590.5,SR,2024,8,2025-09-28 18:14:15.994359,569.5,564.5,-0.88,0.61,-6.0,-5.0
2024-08-21,569.0,564.5,565.5,569.0,568.0,574.5,576.5,578.5,580.0,582.5,585.5,589.5,590.5,591.5,591.5,SR,2024,8,2025-09-28 18:14:15.994359,569.0,565.5,-0.62,0.97,-4.5,-3.5
2024-08-22,568.0,563.5,563.5,567.5,569.5,574.5,576.0,578.5,580.5,582.5,585.5,589.5,590.5,591.5,591.5,SR,2024,8,2025-09-28 18:14:15.994359,568.0,563.5,-0.79,1.14,-4.5,-4.5
2024-08-23,562.5,557.0,562.5,562.5,565.5,571.5,576.0,578.5,580.5,582.5,583.5,589.5,590.5,591.5,591.5,SR,2024,8,2025-09-28 18:14:15.994359,562.5,562.5,0.0,1.6,-5.5,0.0
2024-08-27,568.0,559.0,563.5,563.0,566.0,572.0,575.0,577.5,579.5,581.5,584.0,589.5,590.5,591.5,591.5,SR,2024,8,2025-09-28 18:14:15.994359,568.0,563.5,-0.79,0.7,-9.0,-4.5
2024-08-28,568.0,564.0,567.0,570.5,572.5,576.5,576.5,579.0,581.0,583.0,586.0,591.5,592.5,595.5,595.5,SR,2024,8,2025-09-28 18:14:15.994359,568.0,567.0,-0.18,1.5,-4.0,-1.0
2024-08-29,570.5,569.5,572.5,580.0,581.0,583.0,583.0,584.0,586.0,588.0,590.5,595.5,596.5,603.0,603.0,SR,2024,8,2025-09-28 18:14:15.994359,570.5,572.5,0.35,2.19,-1.0,2.0
2024-08-30,572.12,568.5,571.0,574.0,577.0,580.0,582.5,584.5,586.0,588.0,590.5,595.5,596.5,603.0,603.0,SR,2024,8,2025-09-28 18:14:15.994359,572.12,571.0,-0.2,1.38,-3.6200000000000045,-1.1200000000000045
2024-09-02,569.0,569.0,568.5,572.0,578.0,577.5,577.0,578.5,580.5,583.0,588.0,589.0,595.5,595.5,595.5,SR,2024,9,2025-09-28 18:14:15.994359,569.0,568.5,-0.09,1.49,0.0,-0.5
2024-09-03,569.0,567.0,569.5,569.5,574.5,575.0,575.5,577.0,578.5,584.0,586.0,586.5,588.0,588.5,588.5,SR,2024,9,2025-09-28 18:14:15.994359,569.0,569.5,0.09,1.05,-2.0,0.5
2024-09-04,573.0,572.5,571.0,571.0,579.0,578.5,577.5,578.5,581.5,584.5,586.5,587.5,586.0,587.0,587.0,SR,2024,9,2025-09-28 18:14:15.994359,573.0,571.0,-0.35,0.96,-0.5,-2.0
2024-09-05,574.5,574.5,576.0,575.0,581.5,581.0,581.0,579.0,580.5,585.0,588.0,589.5,585.5,589.5,589.5,SR,2024,9,2025-09-28 18:14:15.994359,574.5,576.0,0.26,1.13,0.0,1.5
2024-09-06,575.5,575.0,575.0,575.5,581.0,582.5,583.0,582.0,585.0,586.5,590.0,591.0,588.0,591.5,591.5,SR,2024,9,2025-09-28 18:14:15.994359,575.5,575.0,-0.09,1.22,-0.5,-0.5
2024-09-09,575.5,575.0,575.5,575.5,581.0,582.0,582.0,581.5,584.0,586.0,588.5,589.0,589.0,589.0,589.0,SR,2024,9,2025-09-28 18:14:15.994359,575.5,575.5,0.0,1.13,-0.5,0.0
2024-09-10,575.0,575.5,575.5,576.0,583.5,585.0,584.0,585.0,586.0,586.0,588.5,589.5,589.0,589.0,589.0,SR,2024,9,2025-09-28 18:14:15.994359,575.0,575.5,0.09,1.74,0.5,0.5
2024-09-11,578.5,580.0,580.0,582.5,585.5,587.5,586.5,585.0,586.0,586.0,588.0,589.0,590.0,590.0,590.0,SR,2024,9,2025-09-28 18:14:15.994359,578.5,580.0,0.26,1.56,1.5,1.5
2024-09-12,577.0,578.0,580.0,583.0,586.5,586.5,588.5,588.5,588.0,589.0,590.0,590.0,590.0,590.0,590.0,SR,2024,9,2025-09-28 18:14:15.994359,577.0,580.0,0.52,1.65,1.0,3.0
2024-09-13,580.0,580.5,582.5,582.5,587.0,588.5,589.0,589.0,589.0,589.5,590.5,590.0,590.0,590.0,590.0,SR,2024,9,2025-09-28 18:14:15.994359,580.0,582.5,0.43,1.47,0.5,2.5
2024-09-16,580.5,582.0,583.0,585.0,588.0,588.5,586.5,588.5,588.0,587.5,589.5,589.0,589.0,589.0,589.0,SR,2024,9,2025-09-28 18:14:15.994359,580.5,583.0,0.43,1.38,1.5,2.5
2024-09-17,577.0,578.0,578.0,579.5,584.5,583.5,587.0,587.0,587.0,588.5,589.5,589.0,589.0,589.0,589.0,SR,2024,9,2025-09-28 18:14:15.994359,577.0,578.0,0.17,1.13,1.0,1.0
2024-09-18,577.0,577.0,576.0,579.5,584.5,585.5,587.5,587.5,587.0,587.5,589.5,589.0,589.0,589.0,589.0,SR,2024,9,2025-09-28 18:14:15.994359,577.0,576.0,-0.17,1.47,0.0,-1.0
2024-09-19,578.0,579.5,581.0,582.5,587.5,588.0,587.5,588.0,588.0,588.0,589.0,589.0,589.0,589.0,589.0,SR,2024,9,2025-09-28 18:14:15.994359,578.0,581.0,0.52,1.73,1.5,3.0
2024-09-20,577.0,576.0,575.5,578.0,582.0,584.0,587.5,587.5,587.5,587.0,588.5,588.5,588.5,588.5,588.5,SR,2024,9,2025-09-28 18:14:15.994359,577.0,575.5,-0.26,1.21,-1.0,-1.5
2024-09-23,578.0,580.5,579.0,580.5,584.5,585.5,587.5,588.5,588.0,587.0,588.0,588.0,588.0,588.0,588.0,SR,2024,9,2025-09-28 18:14:15.994359,578.0,579.0,0.17,1.3,2.5,1.0
2024-09-24,578.0,585.0,584.0,585.5,589.0,591.0,587.5,588.5,588.0,588.5,590.0,590.0,590.0,590.0,590.0,SR,2024,9,2025-09-28 18:14:15.994359,578.0,584.0,1.04,2.25,7.0,6.0
2024-09-25,579.0,584.5,586.5,587.0,588.5,589.5,588.5,589.5,594.0,595.0,591.0,591.5,592.5,592.5,592.5,SR,2024,9,2025-09-28 18:14:15.994359,579.0,586.5,1.3,1.81,5.5,7.5
2024-09-26,582.0,588.0,589.0,588.5,590.0,593.0,595.5,597.0,595.5,600.0,596.5,596.5,596.5,596.5,596.5,SR,2024,9,2025-09-28 18:14:15.994359,582.0,589.0,1.2,1.89,6.0,7.0
2024-09-27,581.0,590.0,593.0,594.0,593.5,594.5,601.5,601.5,602.5,602.5,602.5,602.5,602.5,597.5,597.5,SR,2024,9,2025-09-28 18:14:15.994359,581.0,593.0,2.07,2.32,9.0,12.0
2024-09-30,579.17,595.0,596.0,599.0,600.5,597.0,609.0,609.0,610.0,610.0,610.0,610.0,610.0,600.0,600.0,SR,2024,9,2025-09-28 18:14:15.994359,579.17,596.0,2.91,3.08,15.830000000000041,16.83000000000004
2024-10-01,589.0,597.0,599.5,600.0,601.0,609.0,606.5,610.0,610.0,610.0,610.0,610.0,609.0,609.0,609.0,SR,2024,10,2025-09-28 18:14:15.994359,589.0,599.5,1.78,3.4,8.0,10.5
2024-10-02,586.0,592.5,594.0,600.0,601.5,603.5,605.0,608.0,608.5,609.5,610.0,609.5,607.5,609.0,609.0,SR,2024,10,2025-09-28 18:14:15.994359,586.0,594.0,1.37,2.99,6.5,8.0
2024-10-03,599.0,602.5,604.5,606.0,607.0,609.0,608.0,609.0,610.0,610.0,610.0,609.5,610.0,610.0,610.0,SR,2024,10,2025-09-28 18:14:15.994359,599.0,604.5,0.92,1.67,3.5,5.5
2024-10-04,605.5,609.0,612.0,612.0,611.5,611.5,610.5,610.5,611.0,611.5,611.5,610.5,611.5,611.5,611.5,SR,2024,10,2025-09-28 18:14:15.994359,605.5,612.0,1.07,0.99,3.5,6.5
2024-10-07,609.0,619.5,625.0,627.0,625.5,620.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,SR,2024,10,2025-09-28 18:14:15.994359,609.0,625.0,2.63,1.81,10.5,16.0
2024-10-08,599.0,609.0,612.0,609.5,611.0,611.5,611.5,611.5,617.5,611.5,611.5,611.5,611.5,618.0,618.0,SR,2024,10,2025-09-28 18:14:15.994359,599.0,612.0,2.17,2.09,10.0,13.0
2024-10-09,599.5,608.0,611.5,615.0,614.5,615.5,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,SR,2024,10,2025-09-28 18:14:15.994359,599.5,611.5,2.0,2.67,8.5,12.0
2024-10-10,599.5,603.0,606.0,606.5,611.0,610.0,608.0,608.0,608.0,608.0,615.5,615.5,615.5,615.5,615.5,SR,2024,10,2025-09-28 18:14:15.994359,599.5,606.0,1.08,1.75,3.5,6.5
2024-10-11,595.5,603.5,607.5,608.5,610.0,608.0,607.5,610.5,608.0,610.5,610.5,611.0,611.0,611.0,611.0,SR,2024,10,2025-09-28 18:14:15.994359,595.5,607.5,2.02,2.1,8.0,12.0
2024-10-14,595.0,604.0,608.5,608.0,610.5,611.5,611.5,612.5,613.0,613.5,613.5,613.5,613.5,613.5,613.5,SR,2024,10,2025-09-28 18:14:15.994359,595.0,608.5,2.27,2.77,9.0,13.5
2024-10-15,595.5,600.0,605.0,605.0,607.0,607.5,610.0,612.0,609.5,613.5,613.5,613.5,613.5,610.0,610.0,SR,2024,10,2025-09-28 18:14:15.994359,595.5,605.0,1.6,2.02,4.5,9.5
2024-10-16,593.0,598.5,599.0,604.0,604.5,602.5,606.0,607.0,610.0,609.0,609.5,610.5,614.0,614.5,614.5,SR,2024,10,2025-09-28 18:14:15.994359,593.0,599.0,1.01,1.6,5.5,6.0
2024-10-17,592.5,595.0,597.0,600.5,601.0,604.0,605.0,606.0,607.0,600.0,608.5,609.5,609.5,612.0,612.0,SR,2024,10,2025-09-28 18:14:15.994359,592.5,597.0,0.76,1.94,2.5,4.5
2024-10-18,592.5,596.0,598.0,600.5,601.5,605.5,604.5,605.0,606.5,607.5,609.0,610.5,610.5,612.0,612.0,SR,2024,10,2025-09-28 18:14:15.994359,592.5,598.0,0.93,2.19,3.5,5.5
2024-10-21,592.5,595.0,599.0,600.0,602.5,604.0,607.0,607.0,609.5,609.0,609.0,611.0,611.0,613.5,613.5,SR,2024,10,2025-09-28 18:14:15.994359,592.5,599.0,1.1,1.94,2.5,6.5
2024-10-22,589.5,590.0,592.5,597.5,600.0,600.5,604.5,604.5,606.5,609.0,610.0,611.0,611.0,612.0,612.0,SR,2024,10,2025-09-28 18:14:15.994359,589.5,592.5,0.51,1.87,0.5,3.0
2024-10-23,588.0,589.0,591.0,594.0,597.5,599.0,605.5,607.0,607.0,609.0,609.5,609.5,610.0,611.5,611.5,SR,2024,10,2025-09-28 18:14:15.994359,588.0,591.0,0.51,1.87,1.0,3.0
2024-10-24,592.5,594.0,596.5,600.0,602.5,602.5,607.0,608.0,609.0,609.0,610.5,611.5,611.5,613.5,613.5,SR,2024,10,2025-09-28 18:14:15.994359,592.5,596.5,0.68,1.69,1.5,4.0
2024-10-25,595.5,596.5,598.5,602.5,606.0,606.0,611.0,607.5,609.0,609.5,610.5,611.5,611.5,613.5,613.5,SR,2024,10,2025-09-28 18:14:15.994359,595.5,598.5,0.5,1.76,1.0,3.0
2024-10-28,595.0,597.5,599.5,604.5,606.5,608.0,607.5,609.0,610.5,609.0,610.0,611.0,614.0,614.0,614.0,SR,2024,10,2025-09-28 18:14:15.994359,595.0,599.5,0.76,2.18,2.5,4.5
2024-10-29,593.5,596.0,602.0,605.0,607.5,608.5,606.5,609.0,610.5,609.0,610.0,611.0,612.5,614.0,614.0,SR,2024,10,2025-09-28 18:14:15.994359,593.5,602.0,1.43,2.53,2.5,8.5
2024-10-30,592.0,606.0,608.0,610.0,610.0,611.0,612.0,614.0,616.0,617.0,612.5,612.5,612.5,614.0,614.0,SR,2024,10,2025-09-28 18:14:15.994359,592.0,608.0,2.7,3.21,14.0,16.0
2024-10-31,594.09,595.0,602.0,604.0,611.0,612.5,613.5,615.5,616.5,615.5,615.0,614.5,614.0,616.0,616.0,SR,2024,10,2025-09-28 18:14:15.994359,594.09,602.0,1.33,3.1,0.9099999999999682,7.909999999999968
2024-11-01,594.0,596.0,600.5,604.5,607.5,612.0,612.0,612.5,612.5,615.0,614.5,614.0,616.0,616.0,616.0,SR,2024,11,2025-09-28 18:14:15.994359,594.0,600.5,1.09,3.03,2.0,6.5
2024-11-04,596.0,599.0,603.0,607.0,608.5,610.5,614.5,614.5,613.5,613.5,613.5,613.5,614.0,614.5,614.5,SR,2024,11,2025-09-28 18:14:15.994359,596.0,603.0,1.17,2.43,3.0,7.0
2024-11-05,597.5,601.0,604.5,607.5,609.0,611.0,614.5,614.5,614.0,614.0,614.0,614.0,614.0,614.5,614.5,SR,2024,11,2025-09-28 18:14:15.994359,597.5,604.5,1.17,2.26,3.5,7.0
2024-11-06,596.5,597.0,602.0,605.0,607.0,609.0,615.0,615.0,614.5,614.5,614.5,614.5,615.0,621.0,621.0,SR,2024,11,2025-09-28 18:14:15.994359,596.5,602.0,0.92,2.1,0.5,5.5
2024-11-07,594.0,597.5,602.5,605.5,607.5,609.5,615.0,615.5,614.5,614.5,614.5,614.5,615.0,615.0,615.0,SR,2024,11,2025-09-28 18:14:15.994359,594.0,602.5,1.43,2.61,3.5,8.5
2024-11-08,590.0,592.0,598.5,601.5,603.5,610.0,615.5,615.5,615.0,615.0,615.0,615.0,615.0,614.5,614.5,SR,2024,11,2025-09-28 18:14:15.994359,590.0,598.5,1.44,3.39,2.0,8.5
2024-11-11,585.0,588.0,595.5,598.5,601.5,614.0,617.0,620.0,614.5,615.0,615.0,622.0,622.0,621.0,621.0,SR,2024,11,2025-09-28 18:14:15.994359,585.0,595.5,1.79,4.96,3.0,10.5
2024-11-12,588.0,587.5,595.0,598.0,601.0,604.5,612.5,615.0,614.5,615.0,615.0,615.0,616.0,618.0,618.0,SR,2024,11,2025-09-28 18:14:15.994359,588.0,595.0,1.19,2.81,-0.5,7.0
2024-11-13,586.5,585.5,595.5,598.5,601.5,603.5,611.0,608.5,614.0,615.0,615.0,615.0,615.0,616.0,616.0,SR,2024,11,2025-09-28 18:14:15.994359,586.5,595.5,1.53,2.9,-1.0,9.0
2024-11-14,587.0,584.0,594.0,597.5,600.0,603.0,609.5,609.5,612.5,613.0,613.0,615.0,615.0,617.0,617.0,SR,2024,11,2025-09-28 18:14:15.994359,587.0,594.0,1.19,2.73,-3.0,7.0
2024-11-15,586.0,588.0,594.0,597.0,601.5,606.0,609.5,613.0,613.5,614.0,614.5,615.0,615.0,617.0,617.0,SR,2024,11,2025-09-28 18:14:15.994359,586.0,594.0,1.37,3.41,2.0,8.0
2024-11-18,581.5,585.0,594.0,596.5,601.0,604.5,609.0,612.0,612.5,613.5,614.5,614.5,615.5,616.0,616.0,SR,2024,11,2025-09-28 18:14:15.994359,581.5,594.0,2.15,3.96,3.5,12.5
2024-11-19,581.0,584.0,591.5,592.5,597.0,601.5,608.5,611.5,613.0,614.0,614.5,614.5,615.0,616.0,616.0,SR,2024,11,2025-09-28 18:14:15.994359,581.0,591.5,1.81,3.53,3.0,10.5
2024-11-20,577.0,579.5,589.0,589.5,595.5,597.5,606.5,610.0,610.0,612.0,612.5,614.5,615.0,616.0,616.0,SR,2024,11,2025-09-28 18:14:15.994359,577.0,589.0,2.08,3.55,2.5,12.0
2024-11-21,578.5,575.0,583.5,586.5,590.5,593.0,594.5,599.5,603.5,607.5,610.5,613.5,614.5,615.5,615.5,SR,2024,11,2025-09-28 18:14:15.994359,578.5,583.5,0.86,2.51,-3.5,5.0
2024-11-22,578.5,579.0,585.0,586.0,593.5,599.0,595.0,600.0,603.5,607.5,610.5,613.5,614.5,615.5,615.5,SR,2024,11,2025-09-28 18:14:15.994359,578.5,585.0,1.12,3.54,0.5,6.5
2024-11-25,578.5,582.0,585.5,589.5,591.5,599.0,597.0,599.5,603.5,607.5,610.5,613.5,614.5,615.5,615.5,SR,2024,11,2025-09-28 18:14:15.994359,578.5,585.5,1.21,3.54,3.5,7.0
2024-11-26,576.5,574.5,579.5,585.0,585.5,590.0,597.0,600.0,603.5,607.5,610.5,613.5,615.0,615.5,615.5,SR,2024,11,2025-09-28 18:14:15.994359,576.5,579.5,0.52,2.34,-2.0,3.0
2024-11-27,576.5,577.0,582.0,586.5,589.5,591.5,599.0,602.0,600.5,604.5,608.0,611.5,615.0,615.5,615.5,SR,2024,11,2025-09-28 18:14:15.994359,576.5,582.0,0.95,2.6,0.5,5.5
2024-11-28,576.5,564.0,574.0,576.5,581.0,582.5,591.5,594.5,597.5,601.5,605.5,609.5,612.5,615.5,615.5,SR,2024,11,2025-09-28 18:14:15.994359,576.5,574.0,-0.43,1.04,-12.5,-2.5
2024-11-29,578.52,563.0,575.5,577.5,579.0,584.0,591.5,594.5,597.5,601.5,605.5,609.5,612.5,615.5,615.5,SR,2024,11,2025-09-28 18:14:15.994359,578.52,575.5,-0.52,0.95,-15.519999999999982,-3.019999999999982
2024-12-02,566.0,570.0,581.0,583.0,588.0,591.5,594.5,597.5,601.5,605.5,609.5,612.5,615.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,566.0,581.0,2.65,4.51,4.0,15.0
2024-12-03,566.5,571.5,581.5,585.5,587.5,590.5,596.0,597.5,601.5,605.5,609.5,615.0,615.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,566.5,581.5,2.65,4.24,5.0,15.0
2024-12-04,563.0,571.0,581.5,582.5,587.5,590.5,595.5,597.5,601.5,605.5,609.5,615.0,615.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,563.0,581.5,3.29,4.88,8.0,18.5
2024-12-05,563.5,564.0,577.0,577.5,582.5,585.5,595.0,597.5,601.5,605.5,609.5,614.0,615.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,563.5,577.0,2.4,3.9,0.5,13.5
2024-12-06,563.0,566.0,576.5,577.5,585.0,588.0,595.5,597.0,601.5,605.5,609.5,615.0,615.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,563.0,576.5,2.4,4.44,3.0,13.5
2024-12-09,561.0,570.0,581.0,583.5,590.0,594.0,599.0,604.5,603.0,605.0,609.0,612.5,614.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,561.0,581.0,3.57,5.88,9.0,20.0
2024-12-10,558.5,568.5,577.5,584.0,589.0,592.0,598.5,600.5,602.5,604.5,608.5,613.0,614.0,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,558.5,577.5,3.4,6.0,10.0,19.0
2024-12-11,557.0,577.0,586.0,591.0,592.5,595.5,604.0,601.0,603.0,605.0,608.5,612.0,613.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,557.0,586.0,5.21,6.91,20.0,29.0
2024-12-12,564.0,580.0,589.0,590.5,596.0,595.5,602.5,601.5,603.5,605.0,608.5,613.0,613.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,564.0,589.0,4.43,5.59,16.0,25.0
2024-12-13,561.0,570.0,578.0,587.5,590.5,593.5,596.5,600.0,603.5,605.0,608.5,611.5,613.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,561.0,578.0,3.03,5.79,9.0,17.0
2024-12-16,567.0,580.0,588.0,593.0,595.0,597.0,598.0,601.0,603.0,605.0,608.5,613.5,613.5,615.5,615.5,SR,2024,12,2025-09-28 18:14:15.994359,567.0,588.0,3.7,5.29,13.0,21.0
