date,usdmxn_rate,usdmxn_volatility,usdmxn_momentum,tiie_rate,real_interest_rate,lme_price,lme_volatility,lme_momentum,epu_mexico,epu_normalized,market_stress,seasonal_construction,month_end_effect
2025-01-01,,,,,,,,,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.0,0.0
2025-01-02,10.245,,,20.6917,,574.0,,,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.0034401213401159935,0.0
2025-01-03,10.4791,,,20.6708,,569.5,,,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.006863938605663239,0.0
2025-01-04,10.4791,,,20.6708,,569.5,,,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.010255224993430961,0.0
2025-01-05,10.4791,,,20.6708,,569.5,,,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.013597907876705277,0.0
2025-01-06,10.328,,,20.3195,,566.0,,,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.016876144979705666,0.0
2025-01-07,10.2776,,0.0031820400195217147,20.344,,561.5,,-0.021777003484320545,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.020074399460298653,0.0
2025-01-08,10.2776,,-0.019228750560639885,20.3823,,560.0,,-0.01668129938542584,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.023177513545142546,0.0
2025-01-09,10.2675,,-0.020192573789733936,20.4742,,561.0,,-0.014925373134328401,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.026170780368277514,0.0
2025-01-10,10.2574,,-0.021156397018827988,20.7045,,560.0,,-0.01668129938542584,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.029040013672690046,0.0
2025-01-11,10.2574,,-0.006835786212238459,20.7045,,560.0,,-0.010600706713780883,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.03177161504450887,0.0
2025-01-12,10.2574,,-0.0019654394021949573,20.7045,,560.0,,-0.00267141585040076,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.034352638361183345,0.0
2025-01-13,10.2474,,-0.002938429205261772,20.8012,,556.5,,-0.006249999999999978,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.03677085114819927,0.0
2025-01-14,10.2373,,-0.002941319698076539,20.482,,558.5,,-0.004456327985739805,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.03901479255353878,0.0
2025-01-15,10.2474,,-0.0009749059215785616,20.4875,,560.0,,0.0,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.041073827665120716,0.0
2025-01-16,10.2675,,0.0009846549807943639,20.7732,,560.0,,0.0,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.042938197913790145,0.0
2025-01-17,10.2675,,0.0009846549807943639,20.718,,556.0,,-0.0071428571428571175,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04459906732297743,0.0
2025-01-18,10.2675,,0.001961473154165949,20.718,,556.0,,-0.0008984725965858198,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.046048564385831735,0.0
2025-01-19,10.2675,,0.0029499965811299322,20.718,,556.0,,-0.004476275738585445,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04727981937135713,0.0
2025-01-20,10.2675,,0.001961473154165949,20.543,,559.0,,-0.0017857142857142794,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.048286996882742746,0.0
2025-01-21,10.2675,,0.0,20.6358,,555.5,,-0.008035714285714257,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04906532351358047,0.0
2025-01-22,10.2776,,0.0009836863890917424,20.5397,,557.0,,0.0017985611510791255,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04961111047089661,0.0
2025-01-23,10.2877,,0.001967372778183485,20.3943,,558.0,,0.003597122302158251,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.049921771057778216,0.0
2025-01-24,10.2776,,0.0009836863890917424,20.2255,,558.0,,0.003597122302158251,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.0499958329327369,0.0
2025-01-25,10.2776,,0.0009836863890917424,20.2255,,558.0,,-0.0017889087656529634,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04983294508770851,0.02
2025-01-26,10.2776,,0.0009836863890917424,20.2255,,558.0,,0.004500450045004545,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04943387951161703,0.02
2025-01-27,10.2977,,0.00195570950416446,20.7002,,559.0,,0.0035906642728904536,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04880052753161842,0.02
2025-01-28,10.2877,,0.0,20.5668,,559.5,,0.0026881720430107503,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04793589084936482,0.02
2025-01-29,10.2776,,0.0,20.5677,,559.5,,0.0026881720430107503,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04684406731477158,0.02
2025-01-30,10.2977,,0.00195570950416446,20.4497,,557.0,,-0.0017921146953404632,225.0723433137451,-0.08305190088368472,-0.02768396696122824,0.04553023150471082,0.02
2025-01-31,10.2776,0.06566294647843512,0.0,20.6068,,555.45,4.711855004794547,-0.004569892473118231,225.0723433137451,-0.08305190088368472,-0.11977967437645054,0.04400061019867679,0.02
2025-02-01,,,-0.001951892170096392,,,555.45,4.012522066398406,-0.006350626118067915,342.6725656289119,0.8494692420811465,0.31081278124167494,0.04226245286765317,0.0
2025-02-02,,,-0.0009817549112045576,,,555.45,3.623931075059592,-0.007238605898123196,342.6725656289119,0.8494692420811465,0.2536921917186661,0.040323997316047244,0.0
2025-02-03,,,0.0,,,569.0,3.5756524201725846,0.016979445933869464,342.6725656289119,0.8494692420811465,0.24659551348888353,0.03819443063952714,0.0
2025-02-04,10.2776,,-0.001951892170096392,20.4268,,571.0,3.7322611093687845,0.025134649910233398,342.6725656289119,0.8494692420811465,0.2696160694222375,0.0358838456837981,0.0
2025-02-05,10.3078,,0.0029384292052618832,20.6363,,564.0,3.623090460195494,0.015392924655684537,342.6725656289119,0.8494692420811465,0.253568626279247,0.033403193210676675,0.0
2025-02-06,10.2977,,0.00195570950416446,20.5125,,569.0,4.027392199803163,0.024394634980646313,342.6725656289119,0.8494692420811465,0.3129986033664729,0.030764229998166383,0.0
2025-02-07,10.328,,0.0049038686074569515,20.5512,,566.5,4.230771579856363,0.019893779818165314,342.6725656289119,0.8494692420811465,0.34289417568902786,0.027979463120508825,0.0
2025-02-08,10.328,,0.0049038686074569515,20.5512,,566.5,4.408443114031962,-0.004393673110720586,342.6725656289119,0.8494692420811465,0.36901084591496974,0.02506209067228879,0.0
