,lme_sr_m01_lag1,usdmxn_lag1,mexico_premium,lme_volatility_5d,lme_momentum_5d,contango_indicator,rebar_scrap_spread_norm,trade_events_impact_7d,weekday_effect,seasonality_simple,real_interest_rate,uncertainty_indicator,market_regime,days_to_holiday,model_confidence,is_holiday_mx,is_weekend,sr_m01_imputed,sc_m01_imputed,usdmxn_imputed,tiie28_imputed,target_mexico_price,data_quality_score
2020-04-29,403.5,24.3882,1.157,0.003952413083197445,0.0012406947890818859,1.0,0.39281288723667906,0.0,0.0,0.02,6.228810462256599,0.5,0,2,0.95,1,0,False,False,False,False,466.19001000000003,1.0
2020-04-30,403.5,24.0002,1.157,0.00402495550764135,0.0012406947890818859,-1.0,0.3931700295336659,0.0,0.0,0.02,6.23605535891674,0.5,-1,1,0.95,1,0,False,False,False,False,461.64300000000003,1.0
2020-05-01,402.93,23.9283,1.157,0.005923577481055246,-0.0001736972704714471,-1.0,0.39348370927318294,0.0,0.01,0.02,6.23605535891674,0.5,-1,30,0.95,0,0,False,False,True,True,461.64300000000003,1.0
2020-05-02,399.0,23.9283,1.157,0.004171997852702114,-0.016029593094944512,-1.0,0.39348370927318294,0.0,0.0,0.02,6.23605535891674,0.5,-1,30,0.85,0,1,True,True,True,True,461.64300000000003,1.0
2020-05-03,399.0,23.9283,1.157,0.0042482528425862465,-0.011152416356877323,-1.0,0.39348370927318294,0.0,0.0,0.02,6.23605535891674,0.5,-1,30,0.85,0,1,True,True,True,True,462.2215,1.0
2020-05-04,399.0,23.9283,1.157,0.0044453338571408246,-0.011152416356877323,-1.0,0.39173967459324155,0.0,-0.02,0.02,6.22755535891674,0.5,-1,30,0.95,1,0,False,False,False,False,465.11400000000003,1.0
2020-05-05,399.5,24.3812,1.157,0.005806390223567637,-0.008512644876281257,-1.0,0.38930348258706465,0.0,0.01,0.02,6.22505535891674,0.5,-1,30,0.95,1,0,False,False,False,False,463.957,1.0
2020-05-06,402.0,23.8343,1.157,0.0032354192893999027,0.007518796992481203,1.0,0.38902743142144636,0.0,0.0,0.02,6.22255535891674,0.5,-1,30,0.95,1,0,False,False,False,False,469.1635,1.0
2020-05-07,401.0,24.2942,1.157,0.00547878860100042,0.005012531328320802,1.0,0.38594327990135635,0.0,0.0,0.02,6.22105535891674,0.5,-1,30,0.95,1,0,False,False,False,False,469.1635,1.0
2020-05-08,405.5,24.0563,1.157,0.00547878860100042,0.016290726817042606,1.0,0.38594327990135635,0.0,0.01,0.02,6.21955535891674,0.5,-1,30,0.95,1,0,True,True,False,False,469.1635,1.0
2020-05-09,405.5,23.6805,1.157,0.005619766775843712,0.015018773466833541,1.0,0.38594327990135635,0.0,0.0,0.02,6.219388106491753,0.5,1,30,0.85,0,1,True,True,True,True,469.1635,1.0
2020-05-10,405.5,23.6805,1.157,0.005405139434116466,0.008706467661691543,1.0,0.38594327990135635,0.0,0.0,0.02,6.219388106491753,0.5,1,30,0.85,0,1,True,True,True,True,467.428,1.0
2020-05-11,405.5,23.6805,1.157,0.0056634163139251265,0.011221945137157107,1.0,0.375,0.0,-0.02,0.02,6.215588106491753,0.5,1,30,0.95,1,0,False,False,False,False,466.84950000000003,1.0
2020-05-12,404.0,23.8693,1.157,0.001607871655436204,-0.0036991368680641184,-1.0,0.37298636926889717,0.0,0.01,0.02,6.211388106491753,0.5,1,30,0.95,1,0,False,False,False,False,465.6925,1.0
2020-05-13,403.5,24.0487,1.157,0.0016094021839181574,-0.004932182490752158,-1.0,0.38509316770186336,0.0,0.0,0.02,6.207588106491753,0.5,1,30,0.95,1,0,False,False,False,False,463.37850000000003,1.0
2020-05-14,402.5,24.2113,1.157,0.0019605476220544197,-0.007398273736128237,-1.0,0.3782771535580524,0.0,0.0,0.02,6.175888106491753,0.5,1,30,0.95,1,0,False,False,False,False,467.428,1.0
2020-05-15,400.5,24.2708,1.157,0.00547179370192262,-0.012330456226880395,-1.0,0.3787128712871287,0.0,0.01,0.02,6.157088106491753,0.5,1,30,0.95,1,0,False,False,False,False,467.428,1.0
2020-05-16,404.0,23.958,1.157,0.005213804433220027,0.0,0.0,0.3787128712871287,0.0,0.0,0.02,6.157088106491753,0.5,1,30,0.85,0,1,True,True,True,True,467.428,1.0
2020-05-17,404.0,23.958,1.157,0.0051689008282750125,0.0012391573729863693,1.0,0.3787128712871287,0.0,0.0,0.02,6.157088106491753,0.5,1,30,0.85,0,1,True,True,True,True,466.84950000000003,1.0
2020-05-18,404.0,23.958,1.157,0.00503266456334484,0.0037267080745341614,1.0,0.379182156133829,0.0,-0.02,0.02,5.759888106491753,0.5,1,30,0.95,1,0,False,False,False,False,468.0065,1.0
2020-05-19,403.5,23.6032,1.157,0.004003937379925745,0.00749063670411985,1.0,0.37824474660074164,0.0,0.01,0.02,5.757388106491753,0.5,1,30,0.95,1,0,False,False,False,False,463.37850000000003,1.0
2020-05-20,404.5,23.6023,1.157,0.004756663047327026,0.0012376237623762376,-1.0,0.37952559300873906,0.0,0.0,0.02,5.7525881064917535,0.5,1,30,0.95,1,0,False,False,False,False,459.9075,1.0
2020-05-21,400.5,23.2962,1.157,0.005231617628064001,-0.008663366336633664,-1.0,0.37484276729559746,0.0,0.0,0.02,5.748688106491753,0.5,-1,30,0.95,1,0,False,False,False,False,461.0645,1.0
2020-05-22,397.5,22.96,1.157,0.0057180106110021525,-0.01608910891089109,-1.0,0.3739021329987453,0.0,0.01,0.02,5.744288106491753,0.5,-1,30,0.95,1,0,False,False,False,False,461.0645,1.0
2020-05-23,398.5,22.7928,1.157,0.005824271903632512,-0.012391573729863693,-1.0,0.3739021329987453,0.0,0.0,0.02,5.744288106491753,0.5,-1,30,0.85,0,1,True,True,True,True,461.0645,1.0
2020-05-24,398.5,22.7928,1.157,0.005386097882679683,-0.014833127317676144,-1.0,0.3739021329987453,0.0,0.0,0.02,5.744288106491753,0.5,-1,30,0.85,0,1,True,True,True,True,461.0645,1.0
2020-05-25,398.5,22.7928,1.157,0.0037910601773127233,-0.004993757802746567,-1.0,0.3739021329987453,0.0,-0.02,0.02,5.742088106491753,0.5,-1,30,0.95,1,0,True,True,False,False,461.64300000000003,1.0
2020-05-26,398.5,22.563,1.157,0.001124713573140584,0.0025157232704402514,1.0,0.37719298245614036,0.0,0.01,0.02,5.734888106491753,0.5,-1,30,0.95,1,0,False,False,False,False,459.329,1.0
2020-05-27,399.0,22.2932,1.157,0.0024431283117468633,0.0012547051442910915,-1.0,0.36523929471032746,0.0,0.0,0.02,5.7323881064917535,0.5,-1,30,0.95,1,0,False,False,False,False,461.0645,1.0
2020-05-28,397.0,22.3633,1.157,0.0032006056331292283,-0.0037641154328732747,0.0,0.3751568381430364,0.0,0.0,0.02,5.728088106491753,0.5,-1,30,0.95,1,0,False,False,False,False,461.36532,1.0
2020-05-29,398.5,22.204,1.157,0.0032136700974937657,0.0,1.0,0.3810813521917945,0.0,0.01,0.02,5.7239881064917535,0.5,-1,30,0.95,1,0,False,False,False,False,461.36532,1.0
2020-05-30,398.76,22.1778,1.157,0.0032136700974937657,0.0006524466750313448,1.0,0.3810813521917945,0.0,0.0,0.02,5.7239881064917535,0.5,-1,30,0.85,0,1,True,True,True,True,461.36532,1.0
2020-05-31,398.76,22.1778,1.157,0.0031527490203096076,-0.0006015037593985191,-1.0,0.3810813521917945,0.0,0.0,0.02,5.720062187711006,0.5,-1,30,0.85,0,1,True,True,True,True,492.3035,1.0
2020-06-01,398.76,22.1778,1.157,0.029535296294045638,0.004433249370277055,1.0,0.381903642773208,0.0,-0.02,0.02,5.7154621877110054,0.5,1,30,0.95,1,0,False,False,False,False,494.039,1.0
2020-06-02,425.5,22.0168,1.157,0.02955803823917341,0.06775407779171895,1.0,0.38524590163934425,0.0,0.01,0.02,5.710662187711006,0.5,1,30,0.95,1,0,False,False,False,False,489.9895,1.0
2020-06-03,427.0,21.6827,1.157,0.03081379471821199,0.07081954057578496,1.0,0.38016528925619836,0.0,0.0,0.02,5.708462187711006,0.5,1,30,0.75,1,0,False,False,False,False,485.94,1.0
2020-06-04,423.5,21.6043,1.157,0.03185450110911844,0.06204233122680312,1.0,0.3726190476190476,0.0,0.0,0.02,5.704562187711006,0.5,1,30,0.75,1,0,False,False,False,False,485.94,1.0
2020-06-05,420.0,21.8388,1.157,0.03185450110911844,0.05326512187782127,1.0,0.3761904761904762,0.0,0.01,0.02,5.698862187711006,0.5,1,30,0.75,1,0,False,False,False,False,485.94,1.0
2020-06-06,420.0,21.5837,1.157,0.005349006239796837,-0.012925969447708578,-1.0,0.3761904761904762,0.0,0.0,0.02,5.698862187711006,0.5,1,30,0.85,0,1,True,True,True,True,485.94,1.0
2020-06-07,420.0,21.5837,1.157,0.004508144553439571,-0.01639344262295082,-1.0,0.3761904761904762,0.0,0.0,0.02,5.698862187711006,0.5,1,30,0.85,0,1,True,True,True,True,488.83250000000004,1.0
2020-06-08,420.0,21.5837,1.157,0.005066138569847554,-0.008264462809917356,-1.0,0.3727810650887574,0.0,-0.02,0.02,5.687541934925246,0.5,1,30,0.95,1,0,False,False,False,False,492.3035,1.0
2020-06-09,422.5,21.6552,1.157,0.003597680593906523,0.005952380952380952,1.0,0.3772032902467685,0.0,0.01,0.02,5.674641934925246,0.5,1,30,0.95,1,0,False,False,False,False,491.725,1.0
2020-06-10,425.5,21.7252,1.157,0.003841003958037931,0.013095238095238096,1.0,0.3764705882352941,0.0,0.0,0.02,5.671041934925247,0.5,1,30,0.95,1,0,False,False,False,False,485.94,1.0
2020-06-11,425.0,21.923,1.157,0.007510589465098926,0.011904761904761904,0.0,0.36904761904761907,0.0,0.0,0.02,5.663641934925247,0.5,1,30,0.95,1,0,False,False,False,False,488.254,1.0
2020-06-12,420.0,22.4252,1.157,0.007803217727848841,0.0,1.0,0.37203791469194314,0.0,0.01,0.02,5.659641934925247,0.5,1,30,0.95,1,0,False,False,False,False,488.254,1.0
2020-06-13,422.0,22.3347,1.157,0.007291281819706262,-0.001183431952662722,-1.0,0.37203791469194314,0.0,0.0,0.02,5.659641934925247,0.5,1,30,0.85,0,1,True,True,True,True,488.254,1.0
2020-06-14,422.0,22.3347,1.157,0.006105106449788349,-0.008225616921269096,-1.0,0.37203791469194314,0.0,0.0,0.02,5.659641934925247,0.5,1,30,0.85,0,1,True,True,True,True,492.3035,1.0
2020-06-15,422.0,22.3347,1.157,0.007575263177730391,-0.007058823529411765,1.0,0.3772032902467685,0.0,-0.02,0.02,5.655141934925247,0.5,1,30,0.95,1,0,False,False,False,False,491.725,1.0
2020-06-16,425.5,22.5435,1.157,0.004019152185742243,0.013095238095238096,1.0,0.3776470588235294,0.0,0.01,0.02,5.651641934925246,0.5,1,30,0.95,1,0,False,False,False,False,487.6755,1.0
2020-06-17,425.0,22.2168,1.157,0.005868120026303759,0.0071090047393364926,-1.0,0.37959667852906287,0.0,0.0,0.02,5.649641934925247,0.5,1,30,0.95,1,0,False,False,False,False,483.0475,1.0
2020-06-18,421.5,22.2783,1.157,0.007168468946318614,-0.001184834123222749,-1.0,0.37964071856287424,0.0,0.0,0.02,5.644141934925246,0.5,1,30,0.95,1,0,False,False,False,False,483.62600000000003,1.0
2020-06-19,417.5,22.6088,1.157,0.007276265062075963,-0.01066350710900474,-1.0,0.3827751196172249,0.0,0.01,0.02,5.639641934925246,0.5,1,30,0.95,1,0,False,False,False,False,483.62600000000003,1.0
2020-06-20,418.0,22.63,1.157,0.0049501667791090435,-0.01762632197414806,-1.0,0.3827751196172249,0.0,0.0,0.02,5.639641934925246,0.5,-1,30,0.85,0,1,True,True,True,True,483.62600000000003,1.0
2020-06-21,418.0,22.63,1.157,0.0051156743560519975,-0.01647058823529412,-1.0,0.3827751196172249,0.0,0.0,0.02,5.639641934925246,0.5,-1,30,0.85,0,1,True,True,True,True,482.469,1.0
2020-06-22,418.0,22.63,1.157,0.0043122997276766,-0.00830367734282325,-1.0,0.3752997601918465,0.0,-0.02,0.02,5.634641934925247,0.5,-1,30,0.95,1,0,False,False,False,False,483.0475,1.0
2020-06-23,417.0,22.4413,1.157,0.0014658840755071981,-0.0011976047904191617,0.0,0.3772455089820359,0.0,0.01,0.02,5.633641934925247,0.5,-1,30,0.95,1,0,False,False,False,False,484.783,1.0
2020-06-24,417.5,22.413,1.157,0.0021747296268799176,-0.0011961722488038277,1.0,0.3747016706443914,0.0,0.0,0.02,5.629141934925247,0.5,-1,30,0.95,1,0,False,False,False,False,480.7335,1.0
2020-06-25,419.0,22.6662,1.157,0.004548524690493803,0.0023923444976076554,-1.0,0.3742478941034898,0.0,0.0,0.02,5.623841934925247,0.5,-1,30,0.95,1,0,False,False,False,False,481.89050000000003,1.0
2020-06-26,415.5,22.7963,1.157,0.004824982704672159,-0.005980861244019139,-1.0,0.37214885954381755,0.0,0.01,0.02,5.588741934925247,0.5,-1,30,0.95,1,0,False,False,False,False,481.89050000000003,1.0
2020-06-27,416.5,22.9715,1.157,0.004734133758517092,-0.001199040767386091,-1.0,0.37214885954381755,0.0,0.0,0.02,5.588741934925247,0.5,-1,30,0.85,0,1,True,True,True,True,481.89050000000003,1.0
2020-06-28,416.5,22.9715,1.157,0.004673571248703281,-0.0023952095808383233,-1.0,0.37214885954381755,0.0,0.0,0.02,5.588741934925247,0.5,-1,30,0.85,0,1,True,True,True,True,481.312,1.0
2020-06-29,416.5,22.9715,1.157,0.0040863811897558,-0.0059665871121718375,-1.0,0.37259615384615385,0.0,-0.02,0.02,5.276141934925247,0.5,-1,30,0.95,1,0,False,False,False,False,481.25415,1.0
2020-06-30,416.0,23.1325,1.157,0.0013240168837244032,0.0012033694344163659,1.0,0.3729534799855752,0.0,0.01,0.02,5.261752279155683,0.5,-1,30,0.95,1,0,False,False,False,False,483.62600000000003,1.0
2020-07-01,415.95,23.0893,1.157,0.0024053187727770702,-0.0013205282112845411,1.0,0.3708133971291866,0.0,0.0,0.01,5.257352279155683,0.5,-1,30,0.95,1,0,False,False,False,False,481.89050000000003,1.0
2020-07-02,418.0,22.8078,1.157,0.003107364730150516,0.003601440576230492,0.0,0.3709483793517407,0.0,0.0,0.01,5.239552279155683,0.5,-1,30,0.95,1,0,False,False,False,False,479.5765,1.0
2020-07-03,416.5,22.5225,1.157,0.0037784475643257006,0.0,-1.0,0.37394451145958985,0.0,0.01,0.01,5.233052279155682,0.5,-1,30,0.95,1,0,False,False,False,False,479.5765,1.0
2020-07-04,414.5,22.4147,1.157,0.0037971654969499156,-0.003605769230769231,-1.0,0.37394451145958985,0.0,0.0,0.01,5.233052279155682,0.5,-1,30,0.85,0,1,True,True,True,True,479.5765,1.0
2020-07-05,414.5,22.4147,1.157,0.0038022607322009227,-0.003485995912970282,-1.0,0.37394451145958985,0.0,0.0,0.01,5.233052279155682,0.5,-1,30,0.85,0,1,True,True,True,True,480.15500000000003,1.0
2020-07-06,414.5,22.4147,1.157,0.0026013719495016022,-0.008373205741626795,-1.0,0.3746987951807229,0.0,-0.02,0.01,5.229252279155682,0.5,-1,30,0.95,1,0,False,False,False,False,480.7335,1.0
2020-07-07,415.0,22.2808,1.157,0.002491079768044417,-0.003601440576230492,-1.0,0.3766546329723225,0.0,0.01,0.01,5.228052279155683,0.5,-1,30,0.95,1,0,False,False,False,False,478.4195,1.0
2020-07-08,415.5,22.6213,1.157,0.002496094925169105,0.0024125452352231603,-1.0,0.37122128174123337,0.0,0.0,0.01,5.223552279155683,0.5,-1,30,0.95,1,0,False,False,False,False,474.37,1.0
2020-07-09,413.5,22.8225,1.157,0.004304184502068825,-0.0024125452352231603,-1.0,0.3695121951219512,0.0,0.0,0.01,5.224265208654297,0.5,-1,30,0.95,1,0,False,False,False,False,476.1055,1.0
2020-07-10,410.0,22.6945,1.157,0.005017829168274751,-0.010856453558504222,-1.0,0.3754556500607533,0.0,0.01,0.01,5.221565208654297,0.5,-1,30,0.95,1,0,False,False,False,False,476.1055,1.0
2020-07-11,411.5,22.5342,1.157,0.00488595729414383,-0.008433734939759036,-1.0,0.3754556500607533,0.0,0.0,0.01,5.221565208654297,0.5,-1,30,0.85,0,1,True,True,True,True,476.1055,1.0
2020-07-12,411.5,22.5342,1.157,0.004735326027114759,-0.009626955475330927,-1.0,0.3754556500607533,0.0,0.0,0.01,5.221565208654297,0.5,-1,30,0.85,0,1,True,True,True,True,476.1055,1.0
2020-07-13,411.5,22.5342,1.157,0.004483598602521091,-0.0048367593712212815,-1.0,0.36573511543134873,0.0,-0.02,0.01,5.217065208654297,0.5,-1,30,0.95,1,0,False,False,False,False,478.998,1.0
2020-07-14,411.5,22.4633,1.157,0.0027993270185608333,0.003658536585365854,1.0,0.36835748792270534,0.0,0.01,0.01,5.215765208654297,0.5,-1,30,0.95,1,0,False,False,False,False,481.89050000000003,1.0
2020-07-15,414.0,22.6173,1.157,0.00331757581662884,0.006075334143377886,1.0,0.375750300120048,0.0,0.0,0.01,5.213565208654297,0.5,-1,30,0.95,1,0,False,False,False,False,482.469,1.0
2020-07-16,416.5,22.3647,1.157,0.003136922114945894,0.012150668286755772,1.0,0.3764988009592326,0.0,0.0,0.01,5.209065208654297,0.5,-1,30,0.95,1,0,False,False,False,False,485.94,1.0
2020-07-17,417.0,22.3032,1.157,0.0032577541392234117,0.013365735115431349,1.0,0.3821428571428571,0.0,0.01,0.01,5.207765208654297,0.5,1,30,0.95,1,0,False,False,False,False,485.94,1.0
2020-07-18,420.0,22.4897,1.157,0.0032577541392234117,0.020656136087484813,1.0,0.3821428571428571,0.0,0.0,0.01,5.207765208654297,0.5,1,30,0.85,0,1,True,True,True,True,485.94,1.0
2020-07-19,420.0,22.4897,1.157,0.0034640699902194943,0.014492753623188406,1.0,0.3821428571428571,0.0,0.0,0.01,5.207765208654297,0.5,1,30,0.85,0,1,True,True,True,True,489.9895,1.0
2020-07-20,420.0,22.4897,1.157,0.004082804391727909,0.008403361344537815,1.0,0.37662337662337664,0.0,-0.02,0.01,5.203565208654297,0.5,1,30,0.95,1,0,False,False,False,False,489.9895,1.0
2020-07-21,423.5,22.6278,1.157,0.004271430221519106,0.015587529976019185,1.0,0.38134592680047225,0.0,0.01,0.01,5.201065208654297,0.5,1,30,0.95,1,0,False,False,False,False,491.725,1.0
2020-07-22,423.5,22.3597,1.157,0.003666922967272893,0.008333333333333333,1.0,0.38235294117647056,0.0,0.0,0.01,5.197565208654297,0.5,1,30,0.95,1,0,False,False,False,False,494.6175,1.0
2020-07-23,425.0,22.251,1.157,0.003658045990581072,0.011904761904761904,1.0,0.37660818713450295,0.0,0.0,0.01,5.196065208654297,0.5,1,30,0.95,1,0,False,False,False,False,492.882,1.0
2020-07-24,427.5,22.3627,1.157,0.004698333004271204,0.017857142857142856,1.0,0.3779342723004695,0.0,0.01,0.01,5.186065208654297,0.5,1,30,0.95,1,0,False,False,False,False,492.882,1.0
2020-07-25,426.0,22.3842,1.157,0.0036214668529404863,0.0059031877213695395,1.0,0.3779342723004695,0.0,0.0,0.01,5.186065208654297,0.5,1,30,0.85,0,1,True,True,True,True,492.882,1.0
2020-07-26,426.0,22.3842,1.157,0.0036214668529404863,0.0059031877213695395,1.0,0.3779342723004695,0.0,0.0,0.01,5.186065208654297,0.5,1,30,0.85,0,1,True,True,True,True,492.3035,1.0
2020-07-27,426.0,22.3842,1.157,0.003464217465835301,0.002352941176470588,1.0,0.37485311398354876,0.0,-0.02,0.01,5.182565208654297,0.5,1,30,0.95,1,0,False,False,False,False,489.9895,1.0
2020-07-28,425.5,22.0275,1.157,0.002131600016631395,-0.004678362573099415,-1.0,0.3742621015348288,0.0,0.01,0.01,5.182765208654297,0.5,1,30,0.95,1,0,False,False,False,False,486.5185,1.0
2020-07-29,423.5,21.9615,1.157,0.0031650482337042965,-0.005868544600938967,-1.0,0.3697978596908442,0.0,0.0,0.01,5.178565208654297,0.5,1,30,0.95,1,0,False,False,False,False,487.09700000000004,1.0
2020-07-30,420.5,21.9907,1.157,0.003441086263553317,-0.012910798122065728,-1.0,0.37292161520190026,0.0,0.0,0.01,5.176065208654297,0.5,1,30,0.95,1,0,False,False,False,False,484.783,1.0
2020-07-31,421.0,22.1727,1.157,0.003280824860463286,-0.011737089201877934,-1.0,0.37224343675417665,0.0,0.01,0.01,5.1668572672554856,0.5,1,30,0.95,1,0,False,False,False,False,484.783,1.0
2020-08-01,419.0,22.2012,1.157,0.0035056287631286035,-0.01527614571092832,-1.0,0.37224343675417665,0.0,0.0,0.01,5.1668572672554856,0.5,-1,30,0.85,0,1,True,True,True,True,484.783,1.0
2020-08-02,419.0,22.2012,1.157,0.003588100332738813,-0.010625737898465172,-1.0,0.37224343675417665,0.0,0.0,0.01,5.1668572672554856,0.5,-1,30,0.85,0,1,True,True,True,True,524.6995000000001,1.0
2020-08-03,419.0,22.2012,1.157,0.03729109156886766,-0.0035671819262782403,1.0,0.3539140022050717,0.0,-0.02,0.01,5.164357267255485,0.5,1,30,0.75,1,0,False,False,False,False,519.493,1.0
2020-08-04,453.5,22.614,1.157,0.03868139656295375,0.07719714964370546,1.0,0.36080178173719374,0.0,0.01,0.01,5.159557267255486,0.5,1,30,0.75,1,0,False,False,False,False,520.0715,1.0
2020-08-05,449.0,22.7845,1.157,0.038072545710503274,0.07159904534606205,1.0,0.3548387096774194,0.0,0.0,0.01,5.155857267255485,0.5,1,30,0.75,1,0,False,False,False,False,525.278,1.0
2020-08-06,449.5,22.4068,1.157,0.03736243835187771,0.07279236276849642,1.0,0.36123348017621143,0.0,0.0,0.01,5.149857267255485,0.5,1,30,0.75,1,0,False,False,False,False,521.807,1.0
2020-08-07,454.0,22.3652,1.157,0.038208479563409045,0.08353221957040573,1.0,0.3625277161862528,0.0,0.01,0.01,5.145857267255486,0.5,1,30,0.75,1,0,False,False,False,False,521.807,1.0
2020-08-08,451.0,22.4892,1.157,0.007709486774561019,-0.005512679162072767,-1.0,0.3625277161862528,0.0,0.0,0.01,5.154084673362064,0.5,1,30,0.85,0,1,True,True,True,True,521.807,1.0
2020-08-09,451.0,22.4892,1.157,0.0059381634168923095,0.004454342984409799,1.0,0.3625277161862528,0.0,0.0,0.01,5.154084673362064,0.5,1,30,0.85,0,1,True,True,True,True,518.336,1.0
2020-08-10,451.0,22.4892,1.157,0.00681953256062469,0.0033370411568409346,-1.0,0.35379464285714285,0.0,-0.02,0.01,5.150284673362064,0.5,1,30,0.95,1,0,False,False,False,False,514.2865,1.0
2020-08-11,448.0,22.485,1.157,0.0038774661029276833,-0.013215859030837005,-1.0,0.34533183352080987,0.0,0.01,0.01,5.148784673362064,0.5,1,30,0.95,1,0,False,False,False,False,516.6005,1.0
2020-08-12,444.5,22.349,1.157,0.0051397380893346,-0.014412416851441241,-1.0,0.3561030235162374,0.0,0.0,0.01,5.146884673362065,0.5,1,30,0.95,1,0,False,False,False,False,517.7575,1.0
2020-08-13,446.5,22.3457,1.157,0.00544535560346986,-0.009977827050997782,-1.0,0.36089385474860336,0.0,0.0,0.01,5.115984673362064,0.5,1,30,0.95,1,0,False,False,False,False,517.7575,1.0
2020-08-14,447.5,22.2628,1.157,0.00544535560346986,-0.007760532150776054,-1.0,0.35977653631284917,0.0,0.01,0.01,5.109284673362064,0.5,1,30,0.95,1,0,False,False,False,False,517.7575,1.0
2020-08-15,447.5,22.0313,1.157,0.004638578527453924,-0.0011160714285714285,-1.0,0.35977653631284917,0.0,0.0,0.01,5.109284673362064,0.5,1,30,0.85,0,1,True,True,True,True,517.7575,1.0
2020-08-16,447.5,22.0313,1.157,0.0020110877302504347,0.006749156355455568,1.0,0.35977653631284917,0.0,0.0,0.01,5.109284673362064,0.5,1,30,0.85,0,1,True,True,True,True,514.2865,1.0
2020-08-17,447.5,22.0313,1.157,0.003390150174269158,0.0022396416573348264,-1.0,0.35095613048368957,0.0,-0.02,0.01,4.783684673362064,0.5,1,30,0.95,1,0,False,False,False,False,517.179,1.0
2020-08-18,444.5,22.057,1.157,0.004368696050506352,-0.0067039106145251395,-1.0,0.354586129753915,0.0,0.01,0.01,4.777084673362063,0.5,1,29,0.95,1,0,False,False,False,False,513.708,1.0
2020-08-19,447.0,22.1535,1.157,0.0052315901480538135,-0.0011173184357541898,-1.0,0.34684684684684686,0.0,0.0,0.01,4.773584673362064,0.5,1,28,0.95,1,0,False,False,False,False,514.865,1.0
2020-08-20,444.0,22.0527,1.157,0.005489881459503816,-0.00782122905027933,-1.0,0.35730337078651686,0.0,0.0,0.01,4.769584673362065,0.5,1,27,0.95,1,0,False,False,False,False,509.08000000000004,1.0
2020-08-21,445.0,22.176,1.157,0.007011761381563169,-0.00558659217877095,-1.0,0.35454545454545455,0.0,0.01,0.01,4.767584673362064,0.5,-1,26,0.95,1,0,False,False,False,False,509.08000000000004,1.0
2020-08-22,440.0,22.0362,1.157,0.006850379455395932,-0.010123734533183352,-1.0,0.35454545454545455,0.0,0.0,0.01,4.767584673362064,0.5,-1,25,0.85,0,1,True,True,True,True,509.08000000000004,1.0
2020-08-23,440.0,22.0362,1.157,0.005636821642537879,-0.015659955257270694,-1.0,0.35454545454545455,0.0,0.0,0.01,4.767584673362064,0.5,-1,24,0.85,0,1,True,True,True,True,509.6585,1.0
2020-08-24,440.0,22.0362,1.157,0.005483942517572658,-0.009009009009009009,-1.0,0.34846765039727584,0.0,-0.02,0.01,4.764584673362064,0.5,-1,23,0.95,1,0,False,False,False,False,513.708,1.0
2020-08-25,440.5,21.984,1.157,0.0068873295322681915,-0.010112359550561797,-1.0,0.3547297297297297,0.0,0.01,0.01,4.759284673362064,0.5,-1,22,0.95,1,0,False,False,False,False,513.708,1.0
2020-08-26,444.0,21.9723,1.157,0.0034614464063345528,0.00909090909090909,1.0,0.356981981981982,0.0,0.0,0.01,4.757584673362064,0.5,-1,21,0.95,1,0,False,False,False,False,513.708,1.0
2020-08-27,444.0,21.9202,1.157,0.0034614464063345528,0.00909090909090909,1.0,0.3547297297297297,0.0,0.0,0.01,4.755084673362065,0.5,-1,20,0.95,1,0,False,False,False,False,509.13785,1.0
2020-08-28,444.0,22.1168,1.157,0.005990858496676113,0.00909090909090909,1.0,0.35393705260765823,0.0,0.01,0.01,4.752584673362064,0.5,-1,19,0.95,1,0,False,False,False,False,509.13785,1.0
2020-08-29,440.05,21.8602,1.157,0.005960206919729972,-0.0010215664018160923,-1.0,0.35393705260765823,0.0,0.0,0.01,4.752584673362064,0.5,-1,18,0.85,0,1,True,True,True,True,509.13785,1.0
2020-08-30,440.05,21.8602,1.157,0.003978589419425379,-0.008896396396396371,-1.0,0.35393705260765823,0.0,0.0,0.01,4.752584673362064,0.5,-1,17,0.85,0,1,True,True,True,True,509.13785,1.0
2020-08-31,440.05,21.8602,1.157,0.003978589419425379,-0.008896396396396371,-1.0,0.35393705260765823,0.0,-0.02,0.01,4.7450693334345875,0.5,-1,16,0.95,1,0,True,True,False,False,531.063,1.0
2020-09-01,440.05,21.888,1.157,0.020616239744903064,-0.008896396396396371,1.0,0.3485838779956427,0.0,0.01,0.01,4.743769333434587,0.5,-1,15,0.95,1,0,False,False,False,False,532.22,1.0
2020-09-02,459.0,21.7445,1.157,0.019038295136003188,0.0430632882626974,1.0,0.33152173913043476,0.0,0.0,0.01,4.740069333434587,0.5,1,14,0.95,1,0,False,False,False,False,536.848,1.0
2020-09-03,460.0,21.8393,1.157,0.018391268031703507,0.045335757300306756,1.0,0.3329741379310345,0.0,0.0,0.01,4.738069333434586,0.5,1,13,0.95,1,0,False,False,False,False,532.22,1.0
2020-09-04,464.0,21.6383,1.157,0.01998999549707174,0.05442563345074421,1.0,0.3358695652173913,0.0,0.01,0.01,4.734569333434587,0.5,1,12,0.95,1,0,False,False,False,False,532.22,1.0
2020-09-05,460.0,21.6115,1.157,0.01998999549707174,0.045335757300306756,1.0,0.3358695652173913,0.0,0.0,0.01,4.734569333434587,0.5,1,11,0.85,0,1,True,True,True,True,532.22,1.0
